installid,date,size,cost,subsidy,zip,city,state
PGE-INT-113388743,2014-04-29,6.5,-1,0,93704,FRESNO,CA
SCE-INT-NST-159735,2017-08-31,-1,-1,-1,92562,MURRIETA,CA
PGE-INT-113446275,2015-04-07,1.92,-1,0,93307,BAKERSFIELD,CA
SCE-INT-NST-146628,2020-06-09,7.41,32307.6,0,90650,NORWALK,CA
SCE-INT-NST-141216,2020-06-26,2.8,14224,0,91708,CHINO,CA
PGE-INT-113418031,2014-10-28,6.867,-1,0,95120,SAN JOSE,CA
RPV-08213,2015-10-07,8.25,30133,5933,06415,Colchester,CT
PGE-INT-113589703,2017-03-02,6.365,35200,0,95136,SAN JOSE,CA
NJSRRE1536122911,2018-02-24,7.41,-1,0,08863,Woodbridge Township,NJ
PGE-INT-117672549,2019-08-08,5.7057,27074.85,0,94591,VALLEJO,CA
SCE-INT-SCE-08147,2015-07-28,9.372326531,32159.4,0,90630,CYPRESS,CA
5525,2011-02-04,5.88,-1,-1,85304,Glendale,AZ
PGE-INT-113358806,2013-04-26,2.205,-1,-1,94595,Walnut Creek,CA
SCE-INT-NST-124265,2020-02-24,6.081530612,23054,0,90715,LAKEWOOD,CA
SCE-INT-NST-62634,2018-12-04,2.745,8500,0,93514,BISHOP,CA
PGE-INT-117119906,2019-06-06,5.4,26290,0,95304,TRACY,CA
PGE-INT-113451996,2015-06-12,2.7,-1,0,95618,DAVIS,CA
SDGE-INT-182991,2018-11-28,5.4,13060,0,92127,SAN DIEGO,CA
SCE-INT-SCE-67562,2016-06-17,8.829,39598,0,92880,EASTVALE,CA
SCE-INT-SCE-58754,2016-04-19,8.84,28288,0,91007,ARCADIA,CA
NFG-SR25630-71312,2016-11-23,3.12,15350.4,0,02301,Brockton,MA
SCE-INT-SCE-81156,2016-09-19,13.18502041,67584,0,93291,VISALIA,CA
PGE-INT-113469534,2015-08-12,5.2,26624,0,93422,ATASCADERO,CA
PGE-INT-113326082,2011-11-16,5.06,17696,1221,93309,Bakersfield,CA
SDGE-INT-142964,2017-05-31,9.52,37284,0,91935,JAMUL,CA
105029,2020-03-31,9.3,-1,-1,85131,Eloy,AZ
SCE-INT-NST-58917,2018-09-21,4.72,6313.23,0,90805,LONG BEACH,CA
PGE-INT-114726931,2018-07-02,3.135,12848.91,8340,93638,Madera,CA
SCE-INT-500370241,2014-04-09,8.82,61780,1860,93063,Simi Valley,CA
PGE-INT-113338268,2012-08-11,3.525,19399,677,94403,San Mateo,CA
SDGE-INT-68580,2015-01-13,8,-1,0,92083,VISTA,CA
LADWP-16020,2015-01-23,1.68,14120.8,564,90003,Los Angeles,CA
NFG-SR25630-68519,2016-10-03,7.02,34538.4,0,01238,Lee,MA
7918327544,2010-06-23,9.46,60554,28380,86403,-1,AZ
SDGE-INT-164822,2018-05-03,4.2,20496,0,91911,CHULA VISTA,CA
PGE-INT-113345752,2012-12-06,5.232,27715,1067,95070,Saratoga,CA
137-756,2006-08-03,5.16,46506.15,23712,06335,Gales Ferry,CT
RTEP-RPV_81049,2014-07-15,5,16320,0,85737,-1,AZ
SCE-INT-500227238,2012-08-27,5.28,42808.8,1442,91354,Valencia,CA
NJSRRE1532228323,2015-10-28,13.01,-1,0,08204,CAPE MAY,NJ
PSP-02452,2010-08-26,10.56,66750,17500,17026,Fredericksburg,PA
SCE-INT-500507540,2014-03-02,8.06,31000,1391,92270,Rancho Mirage,CA
PGE-INT-113447139,2015-03-12,8.32,-1,0,95254,WALLACE,CA
SCE-INT-SCE-109116,2017-05-26,6.12,25592,0,92264,PALM SPRINGS,CA
PGE-INT-113587720,2017-02-27,4.68,33080,0,93313,BAKERSFIELD,CA
SCE-INT-NST-150797,2020-07-18,5.003887755,1,0,92653,LAGUNA HILLS,CA
NJSRRE1532860316,2016-12-06,6.72,-1,0,08270,Woodbine,NJ
PGE-INT-119490315,2020-07-27,12.48,45121,0,95682,CAMERON PARK,CA
NFG-SR25630-90384,2018-06-14,7.67,27154.49,0,01475,Winchendon,MA
SCE-INT-SCE-64312,2016-05-25,7.217040816,10530,0,92324,COLTON,CA
PGE-INT-115661683,2019-01-25,4.235,20706,0,94519,CONCORD,CA
2195,2009-12-07,5.04,-1,-1,85367,Yuma,AZ
TEPDG-02083,2016-06-22,6,26400,0,85704,-1,AZ
SCE-INT-NST-131067,2020-02-05,10.15954082,57629,0,93063,SIMI VALLEY,CA
SCE-INT-SCE-71394,2016-09-08,4.505,23065.6,0,91789,WALNUT,CA
RPV-38496,2019-04-05,10.5,29820,0,06708,WATERBURY,CT
PGE-INT-113382639,2013-11-06,8.5,-1,-1,94598,WALNUT CREEK,CA
Qfs <10kW #2,1998-10-01,0.1,-1,-1,87120,Albuquerque,NM
NJSRRE1532327068,2016-08-03,12.48,-1,0,08873,Franklin Township,NJ
NJSRRE1532382399,2011-08-11,9.99,75000,5625,08854,PISCATAWAY,NJ
SDGE-INT-3696,2007-10-28,2.52,20250.07,6043.1,92127,San Diego,CA
NFG-SR25630-93239,2018-08-28,7.67,38656.8,0,01803,Burlington,MA
PGE-INT-113382218,2013-11-06,5.04,-1,-1,94506,Danville,CA
NFG-SR25630-91531,2018-07-13,4.425,19691.25,0,02370,Rockland,MA
PGE-INT-119958871,2020-11-03,6.12,25279,0,94509,ANTIOCH,CA
LADWP-02209-Legacy,2008-10-24,1.935,-1,7348.32,90039,Los Angeles,CA
164880,2019-04-23,9.36,41464.8,2106,11422,Queens,NY
SDGE-INT-78961,2015-05-27,7.935,39357,0,92026,ESCONDIDO,CA
SCE-INT-500663273,2015-05-14,4.039795918,-1,0,91107,PASADENA,CA
PGE-INT-119833313,2020-10-02,2.2253,6562,0,95122,SAN JOSE,CA
PSP-03908,2010-12-02,11.1,59275,12500,18064,Nazareth,PA
SCE-INT-NST-65988,2018-11-12,3.642367347,15999.95,0,93552,PALMDALE,CA
PGE-INT-113618486,2009-12-02,5.16,33321.58,4609,94618,Oakland,CA
OID2299526,2015-09-11,3.5,15225,-1,-1,-1,CO
15609,2013-02-14,7.35,-1,-1,85032,Phoenix,AZ
NJSRRE1539708685,2019-01-17,8.19,-1,0,08691,Robbinsville,NJ
SDGE-INT-31391,2013-09-21,5.886,31100,1029,92009,Carlsbad,CA
36227,2015-10-13,6.12,-1,-1,85032,Phoenix,AZ
SCE-INT-NST-11904,2017-10-23,4.2,13717.2,0,92395,VICTORVILLE,CA
SCE-INT-NST-117299,2019-11-26,3.3,41086,0,92705,SANTA ANA,CA
SCE-INT-SCE-74691,2016-08-02,7.42,37990.4,0,91360,THOUSAND OAKS,CA
SCE-INT-NST-101365,2019-08-01,6.273693878,24000.28,0,91784,UPLAND,CA
PVP-00116,2013-08-22,3.64,22258.46,2799,94301,Palo Alto,CA
SDGE-INT-119268,2016-06-22,4.08,10021,0,92104,SAN DIEGO,CA
SRO07089,2009-04-23,3.36,24730,-1,-1,-1,CO
PGE-INT-115145869,2018-12-11,4.32,20434,0,94965,SAUSALITO,CA
SCE-INT-NST-13704,2017-10-20,6.48,25868,0,-1,-1,CA
PGE-INT-114257236,2018-03-21,4.95,20146.5,0,93309,BAKERSFIELD,CA
PGE-INT-116733651,2019-03-18,9.36,37100,0,93245,LEMOORE,CA
SCE-INT-NST-73199,2019-01-04,5.67,19368,0,93551,PALMDALE,CA
PGE-INT-116757434,2019-03-20,3.8412,18937.8,0,94580,SAN LORENZO,CA
SCE-INT-NST-03114,2017-07-31,7.2,1,0,93257,PORTERVILLE,CA
SCE-INT-NST-40170,2018-05-03,7.897255102,2000,0,92392,VICTORVILLE,CA
95381,2019-08-02,10.675,-1,-1,85132,Florence,AZ
Qfs <10kW #8838,2017-03-24,3.92,-1,-1,87124,RIO RANCHO,NM
PGE-INT-113295920,2007-06-24,3.08,30570.52,6989.7,94611,Piedmont,CA
SCE-INT-500445569,2013-10-26,3.5,15260,570,90803,Long Beach,CA
67092,2017-09-07,12.6,-1,-1,85375,Sun City West,AZ
PGE-INT-119067883,2020-06-03,5.886,21306.7,0,93612,CLOVIS,CA
PGE-INT-113579724,2017-03-14,7.42,14854,0,94531,ANTIOCH,CA
SCE-INT-SCE-83063,2016-09-28,5.233173469,20610.06,0,92886,YORBA LINDA,CA
PGE-INT-118104137,2020-02-07,15.75,44520,0,93710,FRESNO,CA
SCE-INT-500666722,2015-03-16,5.35,-1,0,93023,OJAI,CA
PGE-INT-113552863,2016-09-20,5.886,27075,0,93454,SANTA MARIA,CA
SCE-INT-SCE-06008,2015-07-28,7.02,30537,0,90638,LA MIRADA,CA
2011-156888-SLPR,2005-01-25,4.48,35500,20160,11758,Massapequa,NY
SCE-INT-SCE-76767,2016-08-19,2.915,7732.16,1906,92592,Temecula,CA
PGE-INT-113516284,2016-05-12,4.505,17750,0,94621,OAKLAND,CA
NJSRRE1532164082,2010-11-08,9.45,-1,0,08071,PITMAN,NJ
21983,2014-01-08,8.25,-1,-1,85375,Sun City West,AZ
100753,2019-12-13,7.245,-1,-1,85396,Buckeye,AZ
NJSRRE1538448178,2018-10-22,7.15,-1,0,07869,Randolph,NJ
SDGE-INT-224274,2019-10-31,2.52,14692,0,92078,SAN MARCOS,CA
SCE-INT-500073770,2010-07-21,1.61,13615,2647,92606,Irvine,CA
PGE-INT-113580956,2017-03-16,10.791,44675,0,93314,BAKERSFIELD,CA
SCE-INT-SCE-75131,2016-08-04,5.565,28492.8,0,91746,LA PUENTE,CA
PGE-INT-118151071,2019-11-19,11.118,40000,0,94561,OAKLEY,CA
SDGE-INT-89666,2015-10-19,4.59,16065,0,92123,SAN DIEGO,CA
RPV-04857,2015-12-03,9.72,33825.6,8989,06032,Farmington,CT
SolarPV--0000003855,2021-07-01,10.88,70752,0,84315,Hooper,UT
SCE-INT-500206395,2012-05-26,4.59,27881,-1,92240,Desert Hot Springs,CA
717,2008-08-01,6.15,-1,-1,85326,Buckeye,AZ
PGE-INT-113312929,2009-11-15,7.095,48327,9140,93907,Salinas,CA
SDGE-INT-163357,2018-04-11,2.9,13572,0,92056,OCEANSIDE,CA
PGE-INT-117177340,2019-11-17,4.56,20223.99,12129,95212,Stockton,CA
101836,2020-01-21,6.4,-1,-1,85364,Yuma,AZ
SCE-INT-SCE-36329,2015-12-09,3.992846939,21708,0,90746,CARSON,CA
SCE-INT-NST-139872,2020-04-09,5.72777551020408,17000,0,92313,GRAND TERRACE,CA
SCE-INT-NST-36500,2018-04-02,6.96,36888,0,92585,MENIFEE,CA
PGE-INT-113411828,2014-09-24,3.06,-1,0,95336,MANTECA,CA
SCE-INT-SCE-16138,2016-01-21,5.770357143,31206.4,0,91791,WEST COVINA,CA
SCE-INT-NST-40560,2018-05-07,7.711642857,22000,0,90277,REDONDO BEACH,CA
NJSRRE1542467244,2019-12-11,6.62,-1,0,08109,Pennsauken,NJ
85798,2018-11-07,15.86,-1,-1,85387,Surprise,AZ
PGE-INT-113498608,2016-01-07,7.848,35300,0,93611,CLOVIS,CA
217646,2020-02-06,4.1,14332.5,1228,11429,Jamaica,NY
PGE-INT-120236747,2020-12-31,10.725,44997,0,95901,MARYSVILLE,CA
PGE-INT-113612992,2010-02-14,4.7,29057,4237,95403,Santa Rosa,CA
PGE-INT-118652222,2020-03-20,4.2042,23337.6,0,93960,SOLEDAD,CA
16019,2013-03-12,9.156,-1,-1,85024,Phoenix,AZ
SDGE-INT-222821,2019-09-12,4.095,11400,0,92105,SAN DIEGO,CA
8762,2012-01-05,3.29,-1,-1,85374,Surprise,AZ
RTEP-RPV_80393,2014-03-27,3.5,21850,0,85705,-1,AZ
PGE-INT-114904263,2018-08-21,9.6,28750,0,95220,ACAMPO,CA
SolarPV--0000002776,2020-07-01,5.49,24063,0,84050,Morgan,UT
PGE-INT-118283037,2019-12-23,8.085,43360,0,95376,TRACY,CA
SCE-INT-SCE-36541,2015-12-31,3.494969388,22000,0,91764,ONTARIO,CA
NJSTRE1545389196,2020-06-24,2.38,-1,0,08872,Sayerville,NJ
PGE-INT-117928819,2019-10-07,8.88,36000,0,95503,EUREKA,CA
PGE-INT-115341899,2019-01-07,8.69,14280,0,93720,FRESNO,CA
SCE-INT-500645069,2014-12-31,3.821428571,-1,0,90650,NORWALK,CA
NFG-SR25630-37602,2015-05-06,3.825,18972,0,02743,Acushnet,MA
PGE-INT-113358207,2014-05-02,7.359,-1,0,93907,Salinas,CA
SCE-INT-NST-142713,2020-05-05,4.875,19061.25,0,92586,SUN CITY,CA
SCE-INT-500069318,2009-12-19,2.7,21400,4155,92648,Huntington Beach,CA
TEPDG-35153,2020-12-05,9,44988,0,85715,-1,AZ
SDGE-INT-91820,2015-10-05,2.12,10854,0,92024,ENCINITAS,CA
SDGE-INT-180625 & SDGE-INT-180624,2018-11-02,7.8,39936,0,92069,SAN MARCOS,CA
PSP-05870,2012-06-01,5.17,33660.04,3877.5,17257,Shippensburg,PA
PGE-INT-115059943,2018-10-25,1.375,8161.83,3654,94801,Richmond,CA
PGE-INT-113502302,2016-03-02,1.02,3723,0,95928,CHICO,CA
SCE-INT-NST-119304,2019-11-26,6.675489796,38438.4,0,92592,TEMECULA,CA
PGE-INT-117889494,2019-09-20,2.5432,13557.6,0,95062,SANTA CRUZ,CA
SDGE-INT-295051,2020-12-31,4.42,18743,0,91977,SPRING VALLEY,CA
PGE-INT-114797532,2018-08-28,4.55,23296,0,94523,PLEASANT HILL,CA
SDGE-INT-156258,2017-12-21,3.92,15985,0,92019,EL CAJON,CA
150727,2015-12-04,6.48,24300,3750,03303,Boscawen,NH
SCE-INT-500496400,2014-01-29,6.5,32826,1078,92308,Apple Valley,CA
OID2331586,2016-03-26,4.42,19227,-1,-1,-1,CO
SDGE-INT-546,2002-04-05,4.32,34634.09,15930,92130,San Diego,CA
PGE-INT-113558233,2017-02-06,3.78,12851.62,0,94519,CONCORD,CA
76186,2018-02-17,9.66,-1,-1,85326,Buckeye,AZ
PGE-INT-113343485,2012-08-02,6.44,39200,1134,95120,San Jose,CA
SCE-INT-500065927,2006-12-20,3.275510204,-1,-1,93023,OJAI,CA
SCE-INT-NST-80054,2019-02-28,4.02,18090,1059,92618,Irvine,CA
1B4BPV-202315,2016-09-16,12.075,42262,5096,92203,Indio,CA
CPV-MA19-00043,2003-10-29,1.28,12799,4896,02575,West Tisbury,MA
RPV-53962,2020-12-08,9.6,40500,0,06790,Torrington,CT
NJSRRE1534114633,2016-08-29,12.22,-1,0,08244,SOMERS POINT,NJ
PGE-INT-113431284,2014-12-31,3.57,-1,0,93308,Bakersfield,CA
SCE-INT-500519459,2014-05-18,3.675,17640,545,92867,Orange,CA
SCE-INT-NST-96938,2019-08-21,4.96,21576,0,92584,MENIFEE,CA
DC-177256-SUN-I,2017-07-12,6.625,-1,-1,20003,Washington D.C.,DC
PGE-INT-113426908,2014-12-31,10.14,-1,0,93210,COALINGA,CA
NJSRRE1532377506,2010-08-22,5.4,21375,9450,08859,PARLIN,NJ
SCE-INT-NST-89946,2019-05-29,6.84472449,33000.14,0,92708,FOUNTAIN VALLEY,CA
NJSRRE1532381041,2009-12-04,7.35,58800,12862.5,08533,NEW EGYPT,NJ
NFG-SR25630-71000,2016-01-04,11.7,56212,0,02451,Waltham,MA
SCE-INT-NST-88683,2019-05-14,4.725,22349.25,0,92270,RANCHO MIRAGE,CA
SCE-INT-SCE-78008,2016-09-01,4.402285714,16008,0,93291,VISALIA,CA
2160987,2016-05-16,8.06,32643,-1,87031,Los Lunas,NM
SCE-INT-NST-168834,2020-12-23,3.15,14175,788,92584,Menifee,CA
OID2555818,2016-08-04,4.16,18096,-1,-1,-1,CO
NJSRRE1532183781,2013-09-20,8.14,-1,0,08640,FORT DIX,NJ
PGE-INT-114832202,2018-09-28,9.99,32190,0,95928,CHICO,CA
PGE-INT-114883687,2018-08-21,3.48,25056,0,94803,RICHMOND,CA
SCE-INT-SCE-24088,2015-10-09,2.915,-1,0,93534,LANCASTER,CA
SCE-INT-NST-171400,2020-12-10,6.9560918367347,8053.76,0,92584,MENIFEE,CA
SCE-INT-NST-92395,2019-06-03,8.04,30552,0,91784,UPLAND,CA
SCE-INT-500704972,2015-05-14,5.02244898,-1,0,92336,FONTANA,CA
PGE-INT-113547926,2016-07-22,2.915,0.01,0,95687,VACAVILLE,CA
PGE-INT-113333710,2012-01-25,4.8,36857,1298,95131,San Jose,CA
SCE-INT-NST-41069,2018-05-14,15.31410204,8000,0,91709,CHINO HILLS,CA
243819,2020-06-30,4.9,17143,1715,12110,Latham,NY
RPV-10404,2015-08-06,10.4,38360,4258,06001,Avon,CT
SCE-INT-NST-89429,2019-07-11,5.525,7857.25,0,92596,WINCHESTER,CA
PGE-INT-113414790,2014-10-02,4.845,-1,0,-1,-1,CA
SCE-INT-SCE-115558,2017-06-01,11.17276531,1700,0,91776,SAN GABRIEL,CA
SDGE-INT-96655,2015-12-03,4.41,18150,0,92110,SAN DIEGO,CA
RPV-49962,2020-05-25,3.84,15400,0,06606,Bridgeport,CT
SDGE-INT-77420,2015-05-13,4.16,14361,0,92025,ESCONDIDO,CA
SDGE-INT-250819,2020-02-10,9.156,32071,0,91935,JAMUL,CA
PGE-INT-114090490,2017-12-11,8.91,24818,0,93461,SHANDON,CA
SDGE-INT-217950 & SDGE-INT-217949,2019-07-31,5.94,31572,0,92131,SAN DIEGO,CA
PGE-INT-113473477,2015-08-27,5.72,29286.4,0,95135,SAN JOSE,CA
PGE-INT-113613696,2009-09-06,3.024,25275,3648,95677,Rocklin,CA
SCE-INT-NST-17497,2017-11-06,4.2,8568,0,91764,ONTARIO,CA
1B4BPV-203230,2016-11-17,3.5,12950,1533,92231,Calexico,CA
NJSRRE1541809873,2020-02-12,5.12,-1,0,08105,Camden,NJ
PGE-INT-113298082,2008-10-25,5.67,43948,12343,93465,Templeton,CA
SCE-INT-NST-132764,2020-02-14,5.89,25977.8,0,90603,WHITTIER,CA
PGE-INT-113489143,2015-11-18,9,31950,0,93312,BAKERSFIELD,CA
SCE-INT-NST-73675,2019-01-09,7.4365,37875,0,93274,TULARE,CA
SCE-INT-500530801,2014-04-23,4.804081633,-1,0,92399,YUCAIPA,CA
PGE-INT-119838599,2020-10-12,8.06,35434.56,0,93703,FRESNO,CA
NFG-SR25630-61066,2016-05-23,3.3,11119.18,0,01985,West Newbury,MA
PGE-INT-113523229,2016-04-20,7.821,35568,0,94513,BRENTWOOD,CA
PGE-INT-113502125,2016-02-29,8.505,28066.5,0,-1,-1,CA
84696,2018-10-12,8.235,-1,-1,85383,Peoria,AZ
PGE-INT-113554028,2016-08-31,7.92,30492,0,93737,FRESNO,CA
NJSRRE1532217486,2015-08-12,4.68,-1,0,08081,SICKLERVILLE,NJ
MIM17-03484,2017-09-05,9.735,41919,0,55013,Chisago City,MN
PGE-INT-119219836,2020-07-22,3.2,7546.8,770,93313,Bakersfield,CA
61816,2017-05-20,4.125,-1,-1,85338,Goodyear,AZ
PGE-INT-113455834,2015-05-28,5.2,-1,0,93906,SALINAS,CA
SDGE-INT-164688,2018-04-25,4.9,15680,0,92130,SAN DIEGO,CA
SCE-INT-SCE-57443,2016-04-08,5.013714286,24086.55,0,91784,UPLAND,CA
71958,2017-12-06,6.96,-1,-1,85374,Surprise,AZ
PGE-INT-118914511,2020-11-09,12.06,51711,0,95070,SARATOGA,CA
PGE-INT-115324889,2018-11-13,4.2,29900,0,94563,ORINDA,CA
SCE-INT-NST-52750,2018-08-09,6.405,32793,0,92404,SAN BERNARDINO,CA
101994,2020-01-25,10.88,-1,-1,85085,Phoenix,AZ
PGE-INT-113518956,2016-04-13,4.24,18750,0,94564,PINOLE,CA
NJSRRE1532172867,2011-11-21,14.4,-1,0,08867,PITTSTOWN,NJ
105380,2020-04-08,5.232,-1,-1,85338,Goodyear,AZ
PGE-INT-113524443,2016-05-16,7.395,33869.1,0,-1,-1,CA
PGE-INT-113422685,2014-11-18,11.772,-1,0,93242,LATON,CA
SDGE-INT-236366,2019-12-09,6.5,20024,0,92120,SAN DIEGO,CA
PGE-INT-114990871,2018-09-27,6.4,7573.28,772,93727,Fresno,CA
PGE-INT-118164799,2019-12-10,-1,-1,0,93612,CLOVIS,CA
SCE-INT-SCE-20274,2015-09-11,6.19944898,1,0,91741,GLENDORA,CA
PGE-INT-113607293,2017-07-17,9.28,39000.13,0,93722,FRESNO,CA
PGE-INT-114231788,2018-03-29,6.3646,7802.39,0,94589,VALLEJO,CA
SCE-INT-SCE-84872,2016-10-07,6.796683673,7935.3,0,92530,LAKE ELSINORE,CA
PGE-INT-119966590,2020-11-12,0.96,5200,0,94703,BERKELEY,CA
55589,2017-01-13,11.55,-1,-1,85383,Peoria,AZ
SCE-INT-NST-04318,2017-08-03,6.522632653,28425.6,0,92260,PALM DESERT,CA
SCE-INT-NST-32466,2018-03-08,8.26,23669,0,92563,Murrieta,CA
PGE-INT-113432255,2015-02-06,8.64,-1,0,95361,OAKDALE,CA
SCE-INT-SCE-91016,2016-12-14,4,14145,1792,92507,Riverside,CA
SCE-INT-SCE-24141,2015-10-02,7.41,37050,0,91011,LA CANADA FLINTRIDGE,CA
SCE-INT-SCE-50743,2016-02-26,4.741846939,25779,0,91350,SANTA CLARITA,CA
PGE-INT-113531769,2016-06-24,2.34,11980.8,0,93905,SALINAS,CA
PGE-INT-120178638,2020-12-16,3.2,12160,0,93245,LEMOORE,CA
SDGE-INT-278365,2020-08-27,3.575,21379,0,92154,SAN DIEGO,CA
1086373,2015-12-19,0.78,2246,827.97,78748,-1,TX
SCE-INT-NST-49975,2018-07-21,3.015,16959.38,684,92584,Menifee,CA
PGE-INT-117034382,2019-04-26,8.88,47085,0,94513,BRENTWOOD,CA
OID3410026,2018-07-27,3.3,15000,-1,-1,-1,CO
SCE-INT-500465655,2014-01-11,7,34300,1224,92880,Corona,CA
Qfs <10kW #3365,2014-01-13,2.94,-1,-1,87122,Albuquerque,NM
NJSRRE1533495503,2017-02-21,8.99,-1,0,08093,WEST DEPTFORD,NJ
SMANG_16885,2020-05-19,8.82,32525,0,01007,Belchertown,MA
SCE-INT-NST-63529,2018-10-27,7.2,27796,0,91764,ONTARIO,CA
SCE-INT-SCE-83993,2016-10-04,10.10931633,18821,0,93536,PALMDALE,CA
PGE-INT-113608264,2017-07-18,3.6179,13638.44,0,94526,DANVILLE,CA
SCE-INT-500562563,2014-06-19,8.297959184,-1,0,92679,TRABUCO CANYON,CA
NFG-SR25630-39431,2015-08-26,4.2,17900,0,01930,Gloucester,MA
SCE-INT-NST-123848,2020-03-04,3.15,14175,788,92373,Loma Linda,CA
PGE-INT-113283452,2004-05-13,2.59,17930,6729.6,95465,Sebastopol,CA
PGE-INT-113398351,2014-06-25,3.75,-1,0,94544,HAYWARD,CA
SCE-INT-NST-140308,2020-08-13,7.15,27599,0,90201,BELL,CA
NJSRRE1532196931,2014-06-04,3.75,-1,0,07421,HEWITT,NJ
PPCSIP-0031,2012-09-19,2.70754546627112,12000,4760,96057,McCloud,CA
CS2-C22943-04836,2011-09-27,4.23,23841.5,3172.5,01810,Andover,MA
SCE-INT-NST-18577,2017-11-27,5.565,17500,0,92649,HUNTINGTON BEACH,CA
SCE-INT-SCE-90156,2016-11-14,6.625,32032,0,92544,Hemet,CA
SCE-INT-SCE-51848,2016-03-04,11.445,14655,0,92821,BREA,CA
PGE-INT-118051006,2019-12-06,4.65,6667.67,0,94588,PLEASANTON,CA
PGE-INT-118366964,2020-02-19,3.05,16684.9,0,93610,CHOWCHILLA,CA
RPV-48863,2020-04-06,4.58,16480,0,06082,Enfield,CT
OID2826306,2016-05-26,4.77,-1,-1,-1,-1,CO
PGE-INT-113566625,2016-12-02,5.83,30617.6,0,94513,BRENTWOOD,CA
PGE-INT-113493932,2015-12-03,3.92,14111.22,0,93906,SALINAS,CA
PGE-INT-113414426,2014-10-21,11.55,-1,0,95301,ATWATER,CA
52841,2016-11-19,6.095,-1,-1,85027,Phoenix,AZ
SDGE-INT-106990,2016-05-03,6.75,32575,0,92694,LADERA RANCH,CA
SDGE-INT-109600,2016-03-23,11.44,45000,0,91916,DESCANSO,CA
SCE-INT-NST-176933,2020-12-22,15.41,1,0,92270,RANCHO MIRAGE,CA
2013-543490-Sola,2014-04-28,8.75,37603.5,4167.11,11784,Selden,NY
PGE-INT-113581868,2017-03-19,2.135,10098.55,2320,93611,Clovis,CA
PGE-INT-113594908,2017-06-16,8.4,43548,0,95667,PLACERVILLE,CA
SDGE-INT-281537,2020-12-07,3.5,14875,0,92081,VISTA,CA
29479,2014-12-30,8.67,-1,-1,85022,Phoenix,AZ
PGE-INT-114720681,2018-06-25,11.84,22995,0,96007,ANDERSON,CA
PGE-INT-116635326,2019-03-11,7.15,28053,0,94565,BAY POINT,CA
PGE-INT-113453808,2015-06-03,23.544,-1,0,96080,RED BLUFF,CA
PGE-INT-113596748,2017-06-21,3.92,18000,0,95148,SAN JOSE,CA
99569,2019-11-19,10.98,-1,-1,85364,Yuma,AZ
SCE-INT-NST-34397,2018-03-14,4.06,17458,0,93552,PALMDALE,CA
PGE-INT-114672221,2018-09-28,18.3,93696,0,95948,GRIDLEY,CA
SCE-INT-500059477,2002-11-10,1.3176,14341,4941,93021,Moorpark,CA
SCE-INT-SCE-49011,2016-02-17,7.748765306,17638.4,0,92345,HESPERIA,CA
SDGE-INT-244575,2020-01-06,4.42,16582,0,92071,SANTEE,CA
PGE-INT-118358599,2019-12-26,10.0254,51484.8,0,94553,MARTINEZ,CA
SCE-INT-NST-156810,2020-09-04,6.06842857142857,17960,0,91767,POMONA,CA
NJSRRE1532209852,2016-07-15,10.92,-1,0,07106,NEWARK,NJ
SDGE-INT-24184,2011-06-18,2.76,18783.71,16226,92057,Oceanside,CA
PGE-INT-113427607,2014-11-24,10.5,-1,0,95648,LINCOLN,CA
SCE-INT-500637907,2014-12-12,4.258163265,-1,0,92308,APPLE VALLEY,CA
NJSRRE1542430803,2019-11-23,11.66,-1,0,08027,Gibbstown,NJ
SCE-INT-SCE-54146,2016-04-18,3.92,19000,0,93536,LANCASTER,CA
PGE-INT-113582394,2017-02-14,11.725,58967,0,94550,LIVERMORE,CA
2011-159488-SLPR,2010-04-24,8.6,78000,30100,11768,Northport,NY
106335,2020-05-04,10.88,-1,-1,85122,Casa Grande,AZ
SCE-INT-500402178,2014-10-08,2.94,11467,3906,92584,Menifee,CA
PGE-INT-113617241,2010-04-28,5.824,-1,-1,95648,Lincoln,CA
PGE-INT-113449755,2015-06-08,2.8,-1,0,93312,BAKERSFIELD,CA
SDGE-INT-193758,2019-03-26,3.9,14118,0,92071,SANTEE,CA
LADWP-19379,2016-06-08,2.85,19238,726,90037,Los Angeles,CA
SCE-INT-SCE-52205,2016-03-08,6.76,22477,0,90240,DOWNEY,CA
PGE-INT-114230859,2018-03-01,5.1,25230,0,94610,OAKLAND,CA
SCE-INT-NST-143587,2020-05-13,3.9,21204.59,0,92336,FONTANA,CA
NJSRRE1534130925,2017-06-05,3.19,-1,0,08757,Toms River,NJ
PGE-INT-113320873 & PGE-INT-116679069,2011-03-31,7.695,33000,2214,95602,Auburn,CA
RPV-45237,2019-11-22,17.64,63420,0,06403,Beacon Falls,CT
90310,2019-02-22,11.9,-1,-1,85255,Scottsdale,AZ
PGE-INT-113551792,2016-07-29,4.41,15475,0,94582,SAN RAMON,CA
SDGE-INT-26328 & SDGE-INT-228575,2011-10-17,1,-1,-1,92029,ESCONDIDO,CA
SCE-INT-500412176,2013-11-06,4.41,21609,690,90232,Culver City,CA
SDGE-INT-197827,2019-04-03,14.245,20000,0,91935,JAMUL,CA
PGE-INT-114125505,2017-09-20,5.4,25230,0,94550,LIVERMORE,CA
SCE-INT-500408854,2013-11-02,6.867,32575,1170,92346,Highland,CA
NFG-SR25630-80308,2017-07-31,8.96,35675,0,01038,Hatfield,MA
