installid,date,size,cost,subsidy,zip,city,state
SCE-INT-500468966,2013-11-16,4.039795918,-1,-1,93065,SIMI VALLEY,CA
2013-530698-Sola,2013-06-27,4.68,20078,7020,11790,Stony Brook,NY
PGE-INT-113319462 & PGE-INT-114264585,2011-06-29,4.2,32340,2157,94066,San Bruno,CA
SCE-INT-SCE-58110,2016-04-13,4.505,23065.6,0,92234,CATHEDRAL CITY,CA
PGE-INT-113278943,2003-11-17,2.64,-1,-1,-1,-1,CA
NFG-SR25630-62055,2016-06-30,4.68,21013.2,0,02421,Lexington,MA
PGE-INT-113310699,2009-09-25,2.46,25250,2886,94523,Pleasant Hill,CA
PGE-INT-115721256,2019-02-19,4.55,23296,0,-1,-1,CA
110522,2020-08-27,13.2,34187.75,-1,85024,Phoenix,AZ
PGE-INT-113608366,2017-06-15,4.4,16841,0,95605,WEST SACRAMENTO,CA
TEPDG-07485,2017-08-22,9.28,30670.4,0,85730,-1,AZ
SDGE-INT-160276,2018-02-23,8.64,30702,0,91914,CHULA VISTA,CA
PGE-INT-117229993,2019-11-01,198,576384,299553,93280,Wasco,CA
SDGE-INT-30852,2013-04-14,2.55,11586,505,92128,San Diego,CA
LADWP-22165,2016-11-22,4.578,20312,1169,90002,Los Angeles,CA
SDGE-INT-117649,2016-06-03,7.521,32900,0,92040,LAKESIDE,CA
PGE-INT-113459521,2015-07-08,2.6,-1,0,93905,SALINAS,CA
TEPDG-03791,2016-09-26,5.3,29137,0,85745,-1,AZ
SCE-INT-SCE-33564,2015-11-22,6.446204082,27617.95,0,91740,GLENDORA,CA
PGE-INT-113387133,2014-02-28,2.25,-1,0,94952,PETALUMA,CA
76324,2018-02-17,7.245,-1,-1,85396,Buckeye,AZ
PGE-INT-114093110,2017-12-04,10.296,42579,0,95691,WEST SACRAMENTO,CA
NJSRRE1537890137,2018-08-13,10.01,-1,0,08021,Lindenwold,NJ
NFG-SR25630-45439,2015-11-18,3.08,10202.89,0,01201,Pittsfield,MA
PGE-INT-114994623,2018-09-25,10.89,41918,0,93306,BAKERSFIELD,CA
SDGE-INT-205302,2019-05-23,3.05,9900,0,92064,POWAY,CA
PGE-INT-113484596,2015-10-21,8.1,25093.8,0,95648,LINCOLN,CA
SDGE-INT-42158,2014-12-04,4.165,24573.5,725,91911,Chula Vista,CA
SCE-INT-NST-121042,2019-11-27,5.317244898,23200.74,0,91387,CANYON COUNTRY,CA
RPV-43882,2019-10-24,3.78,12215.03,0,06770,Naugatuck,CT
SCE-INT-NST-165044,2020-11-17,9.38925,50456.25,0,93277,VISALIA,CA
SDGE-INT-234754,2020-02-05,7.26,28000,0,92129,SAN DIEGO,CA
OID2825955,2016-02-26,4.77,-1,-1,-1,-1,CO
CS2-C22943-017681,2014-04-08,4.25,21250,1700,02368,Randolph,MA
SCE-INT-NMIS-249,2004-03-22,3.057142857,-1,-1,-1,-1,CA
PGE-INT-114271219,2018-05-03,9.6921,42395.1,0,-1,-1,CA
PGE-INT-117967986,2020-01-15,6.7,24280,0,95472,SEBASTOPOL,CA
62581,2017-06-09,9.01,-1,-1,86335,Lake Montezuma,AZ
PGE-INT-113530109,2016-06-24,2.6,13260,1137,95677,Rocklin,CA
66837,2017-08-30,6.67,-1,-1,85379,Surprise,AZ
76698,2018-02-24,13.68,-1,-1,85266,Scottsdale,AZ
LADWP-04307-Legacy,2010-09-14,6.24,-1,18839.7,91356,Tarzana,CA
SCE-INT-SCE-91193,2016-11-21,4.94,22971,0,-1,-1,CA
SDGE-INT-185991,2018-12-20,6.16,21763,0,92120,SAN DIEGO,CA
PGE-INT-113558737,2016-11-18,7.194,31500,0,95765,ROCKLIN,CA
PGE-INT-117666475,2019-08-08,8.64,32832,0,95125,SAN JOSE,CA
105224,2020-04-03,12.8,-1,-1,85028,Phoenix,AZ
NJSRRE1535914537,2018-04-16,9.3,-1,0,08244,Somers Point,NJ
SCE-INT-500175639,2012-04-08,4.08,31579.2,2258,92376,Rialto,CA
PGE-INT-113293341,2008-08-15,3.28,50042.2,5799,95023,Hollister,CA
SCE-INT-SCE-51608,2016-03-03,6.6,42942,0,93536,LANCASTER,CA
PGE-INT-113428253 & PGE-INT-119526121,2014-11-26,17.15,-1,0,-1,-1,CA
SCE-INT-NST-11224,2017-09-29,6.993214286,30212,0,-1,-1,CA
SCE-INT-SCE-49205,2016-02-17,5.3,30720,0,93041,PORT HUENEME,CA
1185123,2020-03-09,6.54,25278,2500,78723,-1,TX
PGE-INT-118025660,2020-01-29,4.96,17600,0,95062,SANTA CRUZ,CA
LADWP-31294,2018-05-30,2.92,17082,593,90291,Venice,CA
90007,2019-02-13,5.49,-1,-1,85365,Yuma,AZ
85681,2018-11-02,8.235,-1,-1,85306,Glendale,AZ
OID2952346,2017-07-19,12.98,56463,-1,-1,-1,CO
LADWP-03124-Legacy,2009-04-28,3.15,-1,9624.42,90026,Los Angeles,CA
PGE-INT-117789230,2019-11-16,2.24,5296,1031,94040,Mountain View,CA
1203772,2020-10-27,8.16,16000,2500,78750,-1,TX
SCE-INT-NST-111112,2019-10-08,9.6,43499,0,92503,RIVERSIDE,CA
SDGE-INT-124056,2017-01-13,10.24,41758,0,92020,EL CAJON,CA
RPV-48077,2020-02-05,5.18,17139.6,0,06457,Middletown,CT
PSP-06657,2011-07-21,5.52,31066,4140,19352,Lincoln University,PA
PGE-INT-113438332,2015-02-20,4.5,-1,0,-1,-1,CA
118564,2018-06-13,8.14,26943.4,-1,11803,Plainview,NY
NFG-SR25630-65943,2016-08-30,4.16,13029.71,0,02176,Melrose,MA
95158,2019-07-27,7.015,-1,-1,85375,Sun City West,AZ
PGE-INT-113319432,2010-12-25,10.58,86160.5,3053,95602,Auburn,CA
NJSRRE1539827451,2019-07-11,4.41,-1,0,07508,Prospect Park,NJ
NJSRRE1532224330,2015-06-20,9.73,-1,0,08050,STAFFORD,NJ
SDGE-INT-2283,2004-10-09,1.98,13618.35,6140.8,92007,Cardiff,CA
PGE-INT-113443514,2015-03-16,4.5,-1,0,95127,SAN JOSE,CA
PGE-INT-118599447,2020-04-20,4.16,12600.64,0,95966,OROVILLE,CA
SDGE-INT-102811,2016-01-19,6.2,31951,0,92064,POWAY,CA
31768,2015-04-28,8.5,-1,-1,85029,Phoenix,AZ
Qfs <10kW #6119,2016-05-12,6.24,-1,-1,87105,ALBUQUERQUE,NM
PGE-INT-113411475,2014-09-08,4.59,-1,0,-1,-1,CA
78382,2018-04-04,3.245,-1,-1,85351,Sun City,AZ
SDGE-INT-138288,2017-05-04,5.4,16700,0,92120,SAN DIEGO,CA
OID3380698,2018-08-03,9.76,31232,-1,-1,-1,CO
SDGE-INT-178785 & SDGE-INT-203717,2018-10-23,4.65,35000,0,92037,LA JOLLA,CA
PGE-INT-113328421,2012-10-13,3.22,19728,5288,95776,Woodland,CA
SCE-INT-SCE-86305,2016-10-19,7.7,34091.38,3737,93546,Mammoth Lakes,CA
NFG-NN1981-13578,2013-05-13,2.16,10746,0,02474,Arlington,MA
PGE-INT-117573989,2019-07-17,9.24,25446,3863,93953,Pebble Beach,CA
SCE-INT-SCE-55578,2016-03-29,4.441591837,11544,0,92354,LOMA LINDA,CA
PGE-INT-113424932,2015-01-02,5.36,-1,0,94702,BERKELEY,CA
PGE-INT-113442508,2015-04-01,11.7,-1,0,93314,BAKERSFIELD,CA
PGE-INT-114210122,2018-03-15,9.6,49152,0,95966,OROVILLE,CA
65090,2017-07-29,11.97,-1,-1,85383,Peoria,AZ
SCE-INT-NST-27723,2018-01-29,11.13,40318,0,91773,SAN DIMAS,CA
SCE-INT-SCE-14616,2015-08-05,7.341510204,30000,0,93291,VISALIA,CA
PGE-INT-113594499,2017-05-17,5.52,22250,0,93647,OROSI,CA
PGE-INT-118395579,2020-01-13,12.099,42200,0,93308,BAKERSFIELD,CA
PGE-INT-113588060,2017-03-02,9.045,40725,0,95618,DAVIS,CA
SDGE-INT-283526,2020-11-23,3.72,17301,0,92027,ESCONDIDO,CA
RPV-18892,2016-07-08,6.24,33771.6,0,06002,Bloomfield,CT
SDGE-INT-127590,2016-10-10,4.77,24422,0,92078,SAN MARCOS,CA
DC-188166-SUN-I,2018-04-18,5.58,-1,-1,20002,Washington D.C.,DC
SCE-INT-SCE-109801,2017-04-22,4.68,17337,0,92606,IRVINE,CA
SRO28525,2013-05-14,10,22679.85,-1,-1,-1,CO
OID2827075,2016-07-08,7.95,-1,-1,-1,-1,CO
NJSRRE1540271473,2019-01-10,4.64,-1,0,07885,Whartomn,NJ
PGE-INT-118634204,2020-06-17,2.24,8512,0,95762,EL DORADO HILLS,CA
SDGE-INT-95627,2015-11-18,6.9,30700,0,92020,EL CAJON,CA
SCE-INT-SCE-59375,2016-04-21,6.25,21000,0,90275,RANCHO PALOS VERDES,CA
PGE-INT-117573470,2019-07-17,4.02,18090,1178,95687,Vacaville,CA
PGE-INT-118246382,2019-12-31,3.78,3231.9,0,94114,SAN FRANCISCO,CA
PGE-INT-113331588,2011-09-17,3.7,30900,1054,94568,Dublin,CA
SCE-INT-500584452,2015-01-07,3,15300,3436,92630,Lake Forest,CA
147747,2018-10-15,9.9,35437.7,2970,10314,Staten Island,NY
SCE-INT-500064427,2007-12-07,1.89,18085.38,5665.4,92260,Palm Desert,CA
PGE-INT-114344673,2018-03-21,6.785,21519.65,0,93657,SANGER,CA
PGE-INT-118123860,2019-11-08,6.468,34688,0,95330,LATHROP,CA
NJSRRE1538525178,2018-09-14,9,-1,0,08088,Shamong,NJ
PGE-INT-113387652,2014-03-04,5.25,-1,0,95129,SAN JOSE,CA
SCE-INT-500452064,2014-04-30,4.5,22050,683,93230,Hanford,CA
PGE-INT-113537149,2016-06-15,3.9413,19321,0,94539,FREMONT,CA
2130352,2013-09-04,11.97,47766.66,-1,87002,Belen,NM
CS2-C22943-015850,2014-01-31,4.41,20771.1,1764,01906,Saugus,MA
PGE-INT-113558394,2016-11-30,5.13,19574,0,94546,CASTRO VALLEY,CA
PGE-INT-113620871,2010-07-14,3.15,23189.52,2489,94107,San Francisco,CA
78377,2018-04-04,22.5,-1,-1,85541,Payson,AZ
SCE-INT-SCE-95735,2017-06-13,5.8,29000,0,90723,Paramount,CA
NJSRRE1538265583,2018-08-02,12.3,-1,0,08619,Trenton,NJ
NJSRRE1532375114,2008-06-17,6.048,47400,26308.8,08648,LAWRENCEVILLE,NJ
PGE-INT-113561648,2017-01-03,10.66,54579.2,0,95304,TRACY,CA
SCE-INT-NST-120462,2019-12-11,7.744397959,36213,0,92626,COSTA MESA,CA
62649,2017-06-13,5.22,-1,-1,85050,Phoenix,AZ
PGE-INT-117824952,2019-10-01,3.39,16128,0,95461,MIDDLETOWN,CA
2011-157773-SLPR,2008-06-09,4.3,-1,16125,11550,South Hempstead,NY
SCE-INT-NST-65801,2018-11-09,6.93,35481,0,92835,FULLERTON,CA
NJSRRE1532182648,2013-07-22,4.23,-1,0,07036,LINDEN,NJ
PGE-INT-118244836,2019-12-19,4.96,15000,0,93711,FRESNO,CA
100408,2019-12-07,10.56,-1,-1,85383,Peoria,AZ
PGE-INT-113547526,2016-08-16,7.41,24423,0,96002,REDDING,CA
SCE-INT-SCE-96433,2016-12-29,8.938867347,29016,0,92240,DESERT HOT SPRINGS,CA
665571,2018-09-06,8.05,20500,2000,54301-2869,Green Bay,WI
LADWP-13730,2015-05-08,4.68,15700,1520,90019-4921,Los Angeles,CA
SCE-INT-SCE-104005,2017-03-02,2.385,5454.88,997,91752,Jurupa Valley,CA
NJSRRE1534584149,2017-12-04,10.66,-1,0,08360,Vineland,NJ
PGE-INT-113507649,2016-02-12,2.34,11980.8,0,93905,SALINAS,CA
SDGE-INT-289757,2020-11-12,2.64,19858,0,92026,ESCONDIDO,CA
SCE-INT-NST-113137,2019-10-11,12.13139796,34200,0,91007,ARCADIA,CA
SCE-INT-SCE-95498,2016-12-20,4.77,15025.5,0,91709,CHINO HILLS,CA
PGE-INT-115190530,2018-12-07,9.9,10246.5,0,94585,SUISUN CITY,CA
2014-662983-Sola,2015-03-19,8.67,45517,3393.91,11795,West Islip,NY
PGE-INT-120014246,2020-11-17,2.24,10595.2,0,93314,BAKERSFIELD,CA
CWS-CS1275-02141,2009-07-08,4.16,33960,19008,01082,Ware,MA
NJSRRE1532382397,2011-09-06,7.65,43605,5625,08270,ELDORA,NJ
PGE-INT-118775115,2020-04-10,2.9106,15667.2,0,93926,GONZALES,CA
SDGE-INT-96763,2015-11-20,7.15,20020,0,92009,CARLSBAD,CA
PGE-INT-113508858,2016-02-16,3.12,14998,0,94014,DALY CITY,CA
SCE-INT-500258249,2012-12-13,10.464,62784,3096,92308,Apple Valley,CA
PGE-INT-113587589,2017-02-27,7.28,33124,0,93304,BAKERSFIELD,CA
33107,2015-06-12,10.4,-1,-1,85326,Buckeye,AZ
SCE-INT-500577439,2014-07-28,5.131632653,-1,0,93555,RIDGECREST,CA
SDGE-INT-55298,2015-01-29,5,29500,827,92064,Poway,CA
SDGE-INT-208318,2019-10-28,6.1,21533,0,92672,SAN CLEMENTE,CA
PGE-INT-113309474,2009-07-09,2.3,32389,2979,94131,San Francisco,CA
SCE-INT-NST-30481,2018-02-09,4.852122449,10000,0,92507,RIVERSIDE,CA
SCE-INT-500275171,2012-09-12,3.603061224,-1,-1,92841,GARDEN GROVE,CA
1B4PVR-100139,2013-07-18,3.55096212121212,-1,-1,-1,Imperial,CA
NFG-SR25630-79043,2017-06-27,4.16,17019,0,01088,Hatfield,MA
PGE-INT-113609302,2017-07-20,4.2,15000,0,93446,PASO ROBLES,CA
SCE-INT-SCE-106125,2017-04-21,4.48,18900,0,93552,PALMDALE,CA
637512,2018-08-21,9.1,29934,2000,53095-9519,West Bend,WI
SRO18647,2011-09-22,3.84,19200,-1,-1,-1,CO
SDGE-INT-57939,2014-09-04,8.5,-1,0,92691,MISSION VIEJO,CA
SMAES_08989,2019-09-25,12.775,38197.25,0,01730,Bedford,MA
Qfs <10kW #20072,2020-10-18,3.3,-1,-1,87120,Albuquerque,NM
PGE-INT-113322402,2010-11-18,16.56,87865,8255,95603,Auburn,CA
SCE-INT-NST-12263,2017-12-29,5.603306122,30208,0,91342,SYLMAR,CA
SCE-INT-NST-48848,2018-07-21,7.8,27275,0,92345,HESPERIA,CA
NJSRRE1537039981,2018-06-04,7.97,-1,0,08080,Sewell,NJ
SCE-INT-SCE-24895,2015-12-23,6.54,29276,0,92555,MORENO VALLEY,CA
SCE-INT-NST-11335,2017-09-14,4.2,17430,0,91362,THOUSAND OAKS,CA
NJSRRE1533206198,2017-02-17,13.75,-1,0,08302,Bridgeton,NJ
PGE-INT-113352869,2013-03-15,7.35,35689,1242,93460,Santa Ynez,CA
OID3280820,2018-07-31,3,13200,-1,-1,-1,CO
UNSEDG-00447,2016-08-10,5.64,23000,0,86401,-1,AZ
SCE-INT-NST-02381,2017-08-03,5.025,14265,3597,92374,Redlands,CA
PGE-INT-113621540,2010-09-04,4.32,21000,2351,95037,Morgan Hill,CA
SCE-INT-NST-26275,2018-01-31,9.085173469,15000,0,92262,PALM SPRINGS,CA
ODOE-100942,2017-04-06,6.67,18578,-1,97333,Corvallis,OR
SDGE-INT-158619,2018-01-26,5.4,1800,0,92105,SAN DIEGO,CA
140391,2015-02-05,6.05,24686,3750,03768,Lyme,NH
SCE-INT-500613247,2015-01-14,4.585714286,-1,0,92563,MURRIETA,CA
10124,2012-04-12,6.58,-1,-1,85340,Litchfield Park,AZ
SCE-INT-500468762,2013-12-19,8.5,40715,1389,90630,Cypress,CA
SDGE-INT-1602,2005-03-09,1.2,10553,3769.6,92694,Ladera Ranch,CA
247308,2020-08-20,6.93,15098,1386,11001,Queens,NY
SDGE-INT-219267,2019-11-22,4.41,17500,0,92071,SANTEE,CA
PGE-INT-118719218,2020-03-27,9.52,34595,0,95120,SAN JOSE,CA
SCE-INT-500115984,2012-02-18,2.025,13021,1713,90275,Rancho Palos Verdes,CA
PGE-INT-113410809,2014-09-22,4.4,-1,0,95688,VACAVILLE,CA
CS2-C22943-010714,2013-04-19,6.5,29900,2000,02563,Sandwich,MA
PGE-INT-113608076 & PGE-INT-118701709,2017-07-18,6.48,25920,0,-1,-1,CA
38084,2015-12-10,10.965,-1,-1,85029,Phoenix,AZ
LADWP-21978,2016-08-16,2.805,14305.5,576,90023,Los Angeles,CA
SCE-INT-SCE-81736,2016-09-21,5.83805102,10252,0,90701,ARTESIA,CA
NFG-SR25630-39630,2015-06-26,4.94,27268.8,0,02645,Harwich,MA
SDGE-INT-24849,2011-09-08,2.76,19000,792,92115,San Diego,CA
SCE-INT-500642769,2014-12-26,7.315306122,-1,0,93291,VISALIA,CA
PGE-INT-114919443,2018-08-31,4.02,18090,2602,95337,Manteca,CA
PGE-INT-113320991,2011-07-24,4.07,26215,1116,95404,Santa Rosa,CA
PGE-INT-119610239,2020-08-21,4.8,22704,0,93619,CLOVIS,CA
PGE-INT-114207347,2018-04-20,2.01,9045,931,94607,Oakland,CA
SDGE-INT-74015,2015-05-05,6.1,-1,0,92028,FALLBROOK,CA
NJSRRE1532438247,2016-09-07,6.38,-1,0,08831,Monroe Township,NJ
PGE-INT-113496272,2016-01-08,5.98,5560,0,94025,MENLO PARK,CA
SDGE-INT-238066,2020-01-22,4.27,27755,0,92173,SAN YSIDRO,CA
OID1988570,2015-01-08,8.415,39550.5,-1,-1,-1,CO
SCE-INT-NST-77179,2019-03-29,2.497030612,6063.92,375,92335,Fontana,CA
NFG-SR25630-59822,2016-06-24,4.68,24102,0,02169,Quincy,MA
PGE-INT-113424409,2014-11-19,5.39,-1,0,-1,-1,CA
SCE-INT-500374737,2014-02-09,7.848,41348,1353,90703,Cerritos,CA
PGE-INT-113528002,2016-04-28,5.355,24365.25,0,94509,ANTIOCH,CA
PGE-INT-113584024,2017-03-22,8.06,31073,0,93726,FRESNO,CA
SCE-INT-SCE-91065,2016-11-21,4.64,18560,0,92881,Corona,CA
1083868,2008-02-01,2.56,19815,11001.6,78758,-1,TX
94650,2019-07-12,9.1,-1,-1,86323,Chino Valley,AZ
SDGE-INT-244145,2020-01-10,7.035,18713,0,92084,VISTA,CA
RTEP-RPV_108001,2015-06-25,5.5,24200,0,85712,-1,AZ
SDGE-INT-120513,2016-10-14,2.255,12480,0,91950,NATIONAL CITY,CA
PGE-INT-113371468,2013-07-24,4.8,-1,-1,93720,Fresno,CA
SDGE-INT-194784,2019-03-06,12.25,42875,0,92067,RANCHO SANTA FE,CA
SCE-INT-NST-170168,2020-11-27,3.63,21535.13,0,92399,YUCAIPA,CA
SCE-INT-SCE-19405,2015-09-17,5.273571429,27591.2,0,91764,ONTARIO,CA
PGE-INT-113568906,2017-01-31,5.2,26624,0,95037,MORGAN HILL,CA
SDGE-INT-30595,2012-11-15,3.29,-1,-1,92086,WARNER SPRINGS,CA
PGE-INT-113580202,2017-04-26,5.985,26230,0,95993,YUBA CITY,CA
PGE-INT-113348150,2013-06-29,6.24,31044,982,95677,Rocklin,CA
SDGE-INT-133329,2017-01-04,6.12,13500,0,92130,SAN DIEGO,CA
PGE-INT-113496639,2015-12-29,4.94,21608.7,0,95901,MARYSVILLE,CA
SCE-INT-NST-102441,2019-08-08,5.053020408,26510.4,0,92320,CALIMESA,CA
PGE-INT-114559528,2018-05-03,5.36,22118,0,95060,SANTA CRUZ,CA
NJSRRE1532192635,2014-05-14,5.635,-1,0,08054,MOUNT LAUREL,NJ
96493,2019-09-07,7.848,-1,-1,85351,Sun City,AZ
4A5PVR-100069,2008-08-19,2.01162878787879,-1,-1,-1,La Quinta,CA
PGE-INT-113289286,2007-05-31,5.1,-1,11049.1,94066,San Bruno,CA
SCE-INT-NST-149517,2020-07-07,6.3,1,0,92532,LAKE ELSINORE,CA
PGE-INT-113367318,2013-09-14,6.6528,-1,-1,94558,NAPA,CA
NJSRRE1540847456,2019-07-04,6.16,-1,0,07093,West New York,NJ
TEPDG-12548,2018-10-16,5.4,14278,0,85716,-1,AZ
EPV0310,2013-10-18,8.502,51762,6376.5,79902,El Paso,TX
PGE-INT-113533749,2016-06-02,8.32,42598,0,93640,MENDOTA,CA
PGE-INT-114202564,2018-04-06,4.576,18592,0,95209,STOCKTON,CA
10538,2012-05-17,4.3,-1,-1,85375,Sun City West,AZ
PGE-INT-117887447,2019-09-19,8.19,30500.38,0,93311,BAKERSFIELD,CA
NJSRRE1532382684,2012-02-17,5.625,44275,4218.75,07070,RUTHERFORD,NJ
PGE-INT-118069458,2020-01-06,8.54,36209.6,0,95765,ROCKLIN,CA
SCE-INT-500020405,2013-08-24,2.3,13374,5195,91350,Saugus,CA
SCE-INT-NST-46430,2018-06-27,5.94,222119,0,91011,LA CANADA,CA
PGE-INT-117846438,2019-09-10,3.6,13140,0,94110,SAN FRANCISCO,CA
8450,2011-12-13,12.9,-1,-1,85086,Phoenix,AZ
SDGE-INT-95212,2015-11-23,10.83,39990,0,92127,SAN DIEGO,CA
PGE-INT-120049844,2020-12-24,5.175,24173.98,0,94025,MENLO PARK,CA
PGE-INT-117047712,2019-04-24,6.6,27500.22,0,93635,LOS BANOS,CA
PGE-INT-117252462,2019-05-20,3.15,14765,0,94509,ANTIOCH,CA
NJSRRE1532254762,2016-10-10,7.41,-1,0,08094,Williamstown,NJ
SDGE-INT-195075,2019-03-08,10.23,34786,0,92021,EL CAJON,CA
NFG-SR25630-34759,2015-05-15,5.88,26164.8,0,01843,Lawrence,MA
NJSRRE1532187521,2014-02-19,5.25,-1,0,08527,JACKSON,NJ
SCE-INT-500205545,2012-06-13,1.35,6000,387,92861,Villa Park,CA
PGE-INT-113508714,2016-04-07,5.1,22750,0,-1,-1,CA
PGE-INT-113522147,2016-04-19,5.61,21599.36,0,93309,BAKERSFIELD,CA
PGE-INT-113613247,2009-10-11,6.3,43799.54,6718,95120,San Jose,CA
PGE-INT-114577323,2018-06-15,8.64,28771.2,0,95762,EL DORADO HILLS,CA
LADWP-24899,2016-10-25,5.32,16721.46,1348,90007-9000,Los Angeles,CA
NJSRRE1532163543,2009-08-14,3.15,-1,0,08558,SKILLMAN,NJ
190630,2019-09-18,5.12,18563,1000,03452,Jaffrey,NH
SDGE-INT-42221,2013-06-12,5.46,-1,-1,92131,SAN DIEGO,CA
SCE-INT-NST-40621,2018-05-18,8.074132653,29000.23,0,93291,VISALIA,CA
SCE-INT-500561308,2014-06-17,1.091836735,-1,0,92780,TUSTIN,CA
SDGE-INT-222545,2019-09-10,6.3,38115,0,92106,SAN DIEGO,CA
SDGE-INT-147812,2017-08-30,6.6,19470,0,92009,CARLSBAD,CA
SDGE-INT-117060,2016-06-07,0.26,-1,0,92111,SAN DIEGO,CA
PGE-INT-117277130,2019-07-30,4.48,17608.62,0,93630,KERMAN,CA
PGE-INT-113474652,2015-09-11,10.725,44295,0,94619,OAKLAND,CA
PGE-INT-118481150,2020-02-03,4.35,20122.74,0,94538,FREMONT,CA
SCE-INT-500058948,2010-05-13,7.2,36463,11445,90274,Palos Verdes Estates,CA
NJSRRE1537905085,2018-09-06,5.94,-1,0,08110,Pennsauken,NJ
SDGE-INT-6191,2008-03-23,4.32,34301,8041,91941,La Mesa,CA
SMANG_01184,2019-04-04,9.1,-1,0,02176,Melrose,MA
PGE-INT-113433543,2015-03-24,11.475,-1,0,95252,VALLEY SPRINGS,CA
SMANG_05829,2019-07-31,10.2,31393,0,02351,Abington,MA
PGE-INT-113473956,2015-09-23,6.1,25432,0,94556,MORAGA,CA
SCE-INT-NST-11003,2017-09-11,5.78455102,26420,0,92706,SANTA ANA,CA
SDGE-INT-162918,2018-03-28,7.848,28500,0,92020,EL CAJON,CA
255-90515,2010-12-17,6.58,36701.8,9883,06067,Rocky Hill,CT
PGE-INT-113504341,2016-03-02,10.53,39871,0,95703,APPLEGATE,CA
SDGE-INT-52043,2014-07-03,2.584,-1,0,92082,VALLEY CENTER,CA
LADWP-29389,2017-08-29,5.8,22659,1170,91606,North Hollywood,CA
NJSRRE1537753293,2019-03-06,5.2,-1,0,07751,Morganville,NJ
OID2293192,2015-10-06,5.72,13371,-1,-1,-1,CO
NJSRRE1532395479,2016-09-19,14.31,-1,0,08012,Turnersville,NJ
SCE-INT-SCE-03252,2015-09-28,9.405,39600,0,92359,MENTONE,CA
OID2353276,2016-06-12,4.24,10171,-1,-1,-1,CO
SCE-INT-500675312,2015-03-27,1.528571429,-1,0,92886,YORBA LINDA,CA
SDGE-INT-154093 & SDGE-INT-154092,2017-11-21,8.55,18655,0,92026,ESCONDIDO,CA
NJSRRE1534043389,2017-06-29,6.21,-1,0,08302,Bridgeton,NJ
SCE-INT-500524569,2014-08-23,6.75,31792.5,1108,90623,La Palma,CA
PGE-INT-113374377,2014-01-08,1.47,-1,0,94114,San Francisco,CA
RPV-10216,2015-07-07,13,68250,0,06804,Brookfield,CT
SCE-INT-500209076,2012-08-12,5.17,25846,1524,91761,Ontario,CA
SCE-INT-NST-58426,2018-09-19,2.88,14745.6,0,91320,NEWBURY PARK,CA
SCE-INT-500434053,2013-11-08,4.165,19617.15,703,93021,Moorpark,CA
PGE-INT-117448143,2019-07-11,7.245,23357.5,0,95453,LAKEPORT,CA
NJSRRE1532219958,2016-01-07,11.18,-1,0,08302,BRIDGETON,NJ
SCE-INT-NST-122494,2019-12-10,7.985693878,29249.86,0,92596,WINCHESTER,CA
PGE-INT-113457721,2015-06-26,7.93,-1,0,95938,DURHAM,CA
NJSRRE1537142538,2005-07-21,3.3,26400,18150,08525,HOPEWELL,NJ
PGE-INT-113503082,2016-02-04,7.65,34119,0,94550,LIVERMORE,CA
RPV-01936,2014-06-20,10,48020,0,06353,Montville,CT
PGE-INT-113570292,2016-12-02,6.03,27829,0,94596,WALNUT CREEK,CA
PGE-INT-119104576,2020-06-10,7.54,29488.19,0,94536,FREMONT,CA
89227,2019-01-28,8.505,-1,-1,85326,Buckeye,AZ
102204,2020-01-27,8.235,-1,-1,85015,Phoenix,AZ
PGE-INT-113319793,2011-11-10,4.532,-1,-1,93927,Greenfield,CA
SCE-INT-500349747,2013-03-10,2.4,8505,501,92886,Yorba Linda,CA
LADWP-13031,2014-12-23,4.88,20469.2,1434,91367,Woodland Hills,CA
SCE-INT-500708854,2016-01-11,5.5,22780,0,92708,FOUNTAIN VALLEY,CA
SCE-INT-SCE-68383,2016-06-23,4.629387755,10854.4,0,92543,Hemet,CA
SCE-INT-NST-10083,2017-12-21,3.975,18324.16,2914,91761,Ontario,CA
LADWP-33588,2018-08-28,14.04,76421.11,2860,91367,Woodland Hills,CA
140035,2014-05-13,5.5,14907.63,3750,03264,Plymouth,NH
68773,2017-10-10,9.9,-1,-1,85383,Peoria,AZ
SCE-INT-NST-86228,2019-04-30,6.1,21282.9,0,92394,VICTORVILLE,CA
PGE-INT-113515528,2016-03-22,10.14,39000,0,93308,BAKERSFIELD,CA
PGE-INT-113566119,2016-11-30,6.6,26280,0,94024,LOS ALTOS,CA
74195,2018-01-20,13.2,-1,-1,85383,Peoria,AZ
NJSRRE1532419555,2016-10-12,5.51,-1,0,08223,Marmora,NJ
59877,2017-04-24,8.19,-1,-1,85351,Sun City,AZ
SDGE-INT-86180,2015-09-09,3.57,16565,0,91913,CHULA VISTA,CA
SDGE-INT-223775,2019-10-18,2.56,6063.92,1715,92127,San Diego,CA
PGE-INT-113416720,2014-10-24,5.1,-1,0,95688,VACAVILLE,CA
SCE-INT-NST-29563,2018-02-06,3.015,10900,0,92708,FOUNTAIN VALLEY,CA
SCE-INT-NST-101197,2019-08-08,7.784795918,21000,0,93003,VENTURA,CA
NFG-SR25630-53458,2016-01-27,8.1,26300,0,02052,Medfield,MA
PGE-INT-113514669,2016-02-23,6.54,7500,0,93722,FRESNO,CA
SCE-INT-SCE-00306,2015-05-23,5.322704082,-1,0,92311,BARSTOW,CA
