installid,date,size,cost,subsidy,zip,city,state
R00097,2006-07-21,2.4,19539,9769.5,19802,Wilmington,DE
DEC01068,2014-07-21,7,22975,3150,19958,Lewes,DE
R01344,2012-02-23,6.48,34020,7360,19970,Ocean View,DE
R00471,2009-11-05,7.56,68040,31500,19710,Wilmington,DE
LewesR00020,2009-08-05,4.2,31290,-1,19958,Lewes,DE
R00616,2009-06-12,7.98,63441,31500,19930,Bethany Beach,DE
R02054,2014-05-23,10.8,35587,10280,19958,Lewes,DE
R00186,2007-05-02,5,45000,22500,19805,Wilmington,DE
R00578,2009-02-11,7.2,59400,29700,19966,Geothermalrgetown,DE
R01611,2013-02-18,7.92,25869,8440,19971,Rehoboth Beach,DE
DEC00777,2012-05-14,5.1,33150,4545,19966,Millsboro,DE
R01840,2013-11-04,5,17880,6250,19901,Dover,DE
R02129,2015-03-31,15.12,40584,11792,19970,Clarksville,DE
DEC00637,2011-10-03,5.04,28000,6280,19966,Millsboro,DE
R00505,2009-02-11,7.2,55228,27614,19720,New Castle,DE
DEC00644,2011-10-23,9.2,48484,9400,19971,Rehoboth Beach,DE
R00808,2010-07-19,4.796,35000,17210,19709,Middletown,DE
R00475,2008-09-23,7.56,59224,29612,19807,Greenville,DE
DEC00722,2012-02-07,3.04,17287.15,3800,19945,Frankford,DE
R02083,2015-01-30,13.75,47643,11312.5,19707,Hockessin,DE
R01687,2013-07-08,5.76,33120,6820,19958,Lewes,DE
DEC00805,2012-06-19,5.13,22828,4842,19958,Lewes,DE
DEC00327,2009-11-11,6.48,57079.53,12474.08,19960,Lincoln,DE
R00407,2008-12-15,3.6,36600,-1,19807,Wilmington,DE
DEC00281,2009-07-21,5.04,39280,13092,19947,Georgetown,DE
R01871,2014-05-23,9.36,28000,9520,19951,Harbeson,DE
R01057,2011-05-27,5.52,35880,8970,19806,Wilmington,DE
LewesR00003,2009-02-11,5.112,41000,15000,19958,Lewes,DE
DEC00721,2012-02-07,4.7,28400,5875,19947,Georgetown,DE
R01916,2013-12-10,2.29,9079.16,2868.75,19970,Ocean View,DE
R00528,2009-06-12,2.8,23100,11500,19804,Wilmington,DE
R01253,2011-09-08,13.7,78088.69,11435,19709,Middletown,DE
R02063,2014-10-27,5.5,29975,6625,19966,Millsboro,DE
R02060,2014-08-25,6.6,22668,7450,19970,Ocean View,DE
R00260,2008-08-15,1.8,17600,8800,19810,Wilmington,DE
DEC00474,2010-12-15,9.66,51547.34,15000,19939,Dagsboro,DE
R01522,2012-09-16,3.36,15259,526.5,19810,Wilmington,DE
MiddletownR00019,2011-12-02,4.5,28000,9332.4,19709,Middletown,DE
R01688,2013-02-18,5.76,31680,6820,19958,Lewes,DE
R00771,2010-02-26,3.78,29128,14564,19734,Townsend,DE
R01557,2012-10-02,7.2,24480,7900,19701,Bear,DE
DEC00104,2008-05-04,8.14,52560,15000,19958,Lewes,DE
R00414,2010-06-02,4.2,40567,20283.5,19971,Rehoboth Beach,DE
R00519,2009-09-11,1.75,20965,9800,19713,Newark,DE
R00767,2011-03-04,5.25,46700,23350,19711,Bear,DE
R01377,2012-04-09,5.76,28800,6820,19801,Wilmington,DE
R00239,2008-06-17,5.2,45150,22575,19970,Ocean View,DE
R00078,2006-06-08,5.25,51532,22500,19944,Fenwick Island,DE
R02188,2015-05-29,6.36,22544,7270,19947,Georgetown,DE
R00242,2007-10-31,1.8,19337,9668.5,19709,Middletown,DE
R00662,2010-10-20,3.8,27500,13750,19968,Milton,DE
R00766,2010-06-02,7.524,63000,31500,19702,Newark,DE
R02138,2014-10-27,9.54,31000,9655,19709,Middletown,DE
R02021,2014-05-23,3.85,10972.5,4812.5,19702,Newark,DE
R02108,2014-10-27,6,19500,7000,19971,Rehoboth Beach,DE
R00776,2011-10-01,4.73,41254,20877,19808,Wilmington,DE
R00555,2009-08-07,7.8,66300,15750,19707,Hockessin,DE
DEC00630,2011-10-01,4.05,26325,5062.5,19970,Ocean View,DE
R01732,2013-05-06,6.11,23434.5,7082.5,19971,Rehoboth Beach,DE
DEC01092,2014-10-07,5.61,29500,2872,19966,Millsboro,DE
R01569,2013-02-18,4.7,27783,5875,19958,Lewes,DE
DEC01052,2014-02-26,5.25,28435,2800,19958,Lewes,DE
R00853,2010-12-15,6.3,47250,11812.5,19963,Milford,DE
DEC01190,2015-06-24,8.32,27640,2500,19953,Hartly,DE
R00777,2011-03-04,4.9,44460,22230,19946,Frederica,DE
R00693,2010-06-02,7.98,63840,31500,19977,Smyrna,DE
R00731,2010-05-25,1.575,12127.5,-1,19701,Bear,DE
R01097,2011-12-07,7.74,46440,11610,19946,Frederica,DE
R00817,2010-06-02,5.68,53960,26980,19966,Millsboro,DE
R00596,2009-06-12,4.2,35100,17550,19971,Rehoboth Beach,DE
R01957,2014-07-31,4.7,14500,5875,19734,Townsend,DE
R01200,2011-12-07,4.752,29500,7375,19734,Townsend,DE
R02286,2015-05-29,7.5,26000,8125,19701,Bear,DE
MiddletownR00003,2009-07-22,4,32000,15000,19709,Middletown,DE
R01561,2012-10-02,6.96,25750,7720,19709,Middletown,DE
R02202,2015-03-22,3.12,12966,3900,19701,Bear,DE
R01929,2014-03-19,7,21700,7750,19958,Lewes,DE
R02208,2015-03-27,6.48,22829,-1,19709,Middletown,DE
R01709,2013-06-06,4.8,6560,6000,19711,Newark,DE
DEC00211,2009-01-10,3.78,30000,15000,19958,Lewes,DE
DEC00977,2015-01-23,6.48,36750,4620,19968,Milton,DE
DEC00595,2011-07-04,9.225,47047,9418.75,19950,Greenwood,DE
Newark R00049,2013-12-04,12.25,37375,12457.09,19711,Newark,DE
LewesR00016,2010-09-17,3.85,30108,15000,19958,Lewes,DE
R00747,2010-01-27,7.2,55440,27720,19702,Newark,DE
R01639,2013-02-18,5.2,28216,6400,19963,Milton,DE
R00811,2011-12-07,2.625,23250,11625,19803,Wilmington,DE
R01489,2012-08-10,5.17,19549,6378,19734,Townsend,DE
R00831,2010-06-02,3.78,29295,7323.75,19930,South Bethany,DE
R01980,2014-04-21,10.53,30537,10185.5,19734,Townsend,DE
R00629,2009-07-07,4,32000,-1,19709,Middletown,DE
R00228,2007-10-10,5.4,45000,22500,19707,Hockessin,DE
R01551,2012-11-15,6.11,25578,7082.5,19958,Lewes,DE
R01911,2014-10-27,5.5,24975,6625,19958,Lewes,DE
R01079,2011-06-10,4.37,24297.2,6074.3,19930,Bethany Beach,DE
DEC00809,2012-06-20,6.24,39780,4999.5,19958,Lewes,DE
R01339,2012-02-23,3.6,29963,4500,19970,Ocena View,DE
DEC00755,2012-03-31,5.1,21420,6325,19975,Selbyville,DE
R01496,2012-06-06,6.84,30222.4,7630,19971,Rehoboth Beach,DE
R00798,2011-06-06,3.98,46760,23380,19709,Middletown,DE
DEC00262,2009-05-13,4,33796,15000,19934,Camden Wyoming,DE
R00452,2009-01-15,4.8,42800,21400,19709,Middletown,DE
DEC00907,2013-05-03,7.5,27384,5625,19934,Camden,DE
DEC00708,2012-01-24,10.36,67340,10000,19958,Lewes,DE
DEC01152,2015-01-28,12.5,38125,2500,19971,Rehoboth Beach,DE
R00363,2008-10-03,9.36,63830,31500,19930,South Bethany,DE
R01059,2011-12-07,2.85,21412,5353,19901,Dover,DE
DEC00775,2012-04-13,5.1,33150,4545,19966,Millsboro,DE
R00530,2009-06-16,8.17,63000,31500,19971,Rehoboth Beach,DE
R00240,2007-09-10,3,27524,13762,19720,New Castle,DE
R00522,2009-09-15,6.08,53210,26605,19977,Smyrna,DE
NewarkR00027,2012-02-13,6.16,35032.42,11676.31,19711,Newark,DE
R01034,2011-12-07,3.15,23800,5950,19711,Newark,DE
DEC01062,2014-04-30,5.1,27250,2770,19966,Millsboro,DE
R00220 - B,2007-08-17,-1,-1,6300,19709,Middletown,DE
DEC01058,2014-04-10,5.61,29975,2872,19958,Lewes,DE
R00843,2010-10-01,4.375,38989,9747.25,19711,Newark,DE
R00721,2009-12-08,1.35,10462.5,5231.25,19701,Bear,DE
R01743,2013-08-28,6.24,20703,7180,19952,Harrington,DE
R00372,2008-06-17,5.25,43000,21500,19734,Townsend,DE
R00470,2009-04-15,6.8,25000,18435,19971,Rehoboth Beach,DE
R01052,2011-10-26,5.06,29601,7400.25,19971,Dewey Beach,DE
R02189,2015-10-22,10.4,32800,10140,19956,Laurel,DE
R00885,2011-04-26,4.55,38015,9503.75,19701,Bear,DE
R01006,2011-05-09,10.44,74458,18614.5,19709,Middletown,DE
DoverR00037,2012-10-31,5.7,20691,6775,19904,Dover,DE
R01005,2011-02-28,6.9,38600,9650,19709,Middletown,DE
R01460,2012-12-21,2.96,23030.8,3700,19804,Wilmington,DE
R02084,2015-04-30,24.2,71114,14970,19709,Middletown,DE
R00955,2011-03-10,3.87,29040,7256.25,19930,Bethany Beach,DE
DEC00490,2010-12-15,5.16,36849,6370,19958,Lewes,DE
R01672,2013-03-25,5.76,18432,6820,19803,Wilmington,DE
DEC00234,2009-02-28,4,30051,15000,19958,Lewes,DE
R00649,2009-11-05,7.128,63000,31500,19734,Townsend,DE
DEC00059,2007-11-03,3,29150,14900,19968,Milton,DE
DEC01061,2014-04-22,5.5,29975,2850,19958,Lewes,DE
R01116,2011-12-07,5.06,37130,9282.5,19702,Newark,DE
DEC00512,2011-02-13,10.08,55632.33,10000,19904,Dover,DE
DEC00990,2013-09-25,5.5,30250,4375,19958,Lewes,DE
DEC00634,2011-10-04,9.87,52000.07,9902.5,19977,Smyrna,DE
R01861,2015-05-29,4.9,17118,6125,19810,Wilmington,DE
DEC00567,2011-04-19,5.18,28000,6385,19966,Millsboro,DE
R00418,2009-02-12,4.55,36400,-1,19711,Newark,DE
NewarkR00025,2010-01-04,2.8,31440,15000,19711,Newark,DE
DEC00423,2010-07-27,7.5,44000,14665,19947,Georgetown,DE
R01179,2011-09-30,10.125,64294,16073.5,19701,Bear,DE
R00524,2009-02-11,7.2,59734,29908,19809,Wilmington,DE
R00031,2004-10-15,9.45,52036.52,20018.26,19808,Wilmington,DE
DEC00351,2010-01-19,8,49840,15000,19947,Georgetown,DE
R01172,2013-07-08,3.75,26768,6692,19706,Delaware City,DE
DEC00991,2015-09-25,6,31020,4500,19958,Lewes,DE
R01308,2012-03-20,6.11,32691.87,7082.5,19808,Wilmington,DE
R02227,2015-10-07,15.3,40000,11855,19709,Middletown,DE
DEC00212,2009-01-10,2.4,19800,9900,19968,Milton,DE
R00226,2007-07-27,5.6,44972,22486,19701,Bear,DE
R01591,2012-11-15,5.88,24476,6910,19945,Frankford,DE
R00347,2008-10-06,3,29800,-1,19933,Bridgeville,DE
R02240,2015-01-30,16.2,50219,12170,19971,Rehoboth Beach,DE
R02106,2015-02-01,7.5,22400,-1,19958,Lewes,DE
R01768,2013-06-06,11.22,18548.24,10427,19701,Bear,DE
R00285,2008-03-04,1.8,17178,8589,19720,New Castle,DE
R01788,2013-08-06,3,10396,3750,19720,New Castle,DE
DEC00767,2012-04-21,5.7,24975,4815,19966,Millsboro,DE
R01546,2012-10-15,7.05,-1,-1,19709,Middletown,DE
R01423,2013-09-27,4.655,21996,5818.75,19947,Georgetown,DE
R01296,2011-12-08,8.5,34480,-1,19808,Wilmington,DE
DEC01127,2014-09-19,5.61,29475,2500,19966,Millsboro,DE
R01047,2011-09-19,6.74,42500,10625,19709,Middletown,DE
R01710,2013-05-06,4.8,18828,6000,19702,Newark,DE
R02265,2015-03-04,4.5,15975,5625,19958,Lewes,DE
R00754,2011-01-24,5.25,46750,23375,19711,Newark,DE
R00469,2009-02-11,2.15,17850,8593,19803,Wilmington,DE
DEC00067,2008-05-11,5,32500,15000,19966,Millsboro,DE
R01340,2012-06-06,1.575,1968.75,-1,19701,Bear,DE
R01617,2013-02-18,7.9,30492,8440,19971,Rehoboth Beach,DE
DEC00697,2011-12-25,8.46,39865.37,8845,19939,Dagsboro,DE
R01948,2014-02-17,12.72,35906,10952,19958,Lewes,DE
R02181,2014-12-18,8.25,31199,8687.5,19734,Townsend,DE
R01374,2012-02-17,8.82,43523.6,9115,19930,South Bethany,DE
R00856,2010-10-02,3.42,23550,5887.5,19944,Fenwick Island,DE
R01624,2012-12-21,-1,40682,3700,19702,Newark,DE
DEC00554,2011-04-24,2.82,19035,3525,19939,Dagsboro,DE
R00781,2010-12-22,7.35,61858,30929,19701,Bear,DE
R00752,2011-03-04,6.3,51408,25704,19953,Hartly,DE
R00755,2010-06-02,7.98,63441,31500,19971,Rehoboth Beach,DE
DEC01145,2015-01-12,4,22000,2000,19966,Millsboro,DE
R00269,2008-04-09,2.4,25938,12969,19971,Rehoboth Beach,DE
R01742,2013-06-06,5.75,17250,6812.5,19807,Wilmington,DE
R01977,2014-05-23,11.13,38271,10395.5,19952,Harrington,DE
R00387,2008-06-17,5.2,40622,20311,19707,Hockessin,DE
R02002,2014-04-21,5,25000,6250,19958,Lewes,DE
R01601,2013-09-27,3.68,13093,4600,19901,Dover,DE
R02082,2014-07-31,14.56,44230,11596,19934,Camden,DE
DEC00098,2008-04-26,3.6,29856,14928,19968,Milton,DE
R01847,2014-02-17,4.8,18000,6000,19734,Townsend,DE
R01443,2012-05-31,11.52,57485,-1,19958,Lewes,DE
R01843,2013-11-04,7.5,26474,8125,19713,Newark,DE
R01820,2013-12-10,4,40000,8500,19971,Rehoboth Beach,DE
DEC00981,2013-07-29,4.23,23265,3595.5,19939,Dagsboro,DE
R01695,2013-03-25,9.4,49350,9550,19968,Milton,DE
R01027,2011-12-07,4.5,30375,7593.75,19975,Selbyville,DE
R00258,2007-10-31,6,47171,23585.5,19701,Bear,DE
R01664,2013-02-18,6.24,34320,7180,19971,Rehoboth Beach,DE
DEC00904,2014-07-27,5.76,35250,4842,19966,Millsboro,DE
NewarkR00011,2009-02-06,3.78,31250,15000,19711,Newark,DE
DEC00599,2011-07-16,10.35,49784,10000,19958,Lewes,DE
R01021,2011-10-26,2.52,16442,4110.5,19809,Wilmington,DE
R01863,2013-11-04,5.25,22700,6347.5,19971,Rehoboth Beach,DE
R01940,2014-03-19,7.56,23941,8170,19931,Bethel,DE
R01860,2014-02-17,5.1,17456,6325,19803,Wilmington,DE
R02136,2015-10-07,5.5,18843,6625,19707,Hockessin,DE
R01201,2012-01-10,3.96,30000,7500,19808,Wilmington,DE
DEC00529,2011-03-06,3.24,25400,4050,19958,Lewes,DE
R02175,2015-07-24,7.95,37500,8462.5,19709,Middletown,DE
R02072,2015-01-09,6.37,12599,-1,19810,Wilmington,DE
R00803,2010-11-08,8.385,63000,31500,19720,New Castle,DE
DEC01004,2013-11-22,5.25,28350,4312.5,19958,Lewes,DE
R00719,2009-12-08,1.35,10462.5,5231.25,19701,Bear,DE
R00874,2011-04-26,4.2,36155,9038,19720,New Castle,DE
DEC01060,2014-04-22,6.12,29975,2974,19968,Lewes,DE
NewarkR00008,2008-06-18,4,31856,15000,19711,Newark,DE
R02201,2015-07-24,16.24,50408,12184,19971,Rehoboth Beach,DE
DEC00308,2009-10-05,3,25740,8579,19973,Seaford,DE
R01693,2013-02-18,7.05,37012,7787.5,19968,Milton,DE
DEC00816,2012-07-04,18,78646,7500,19950,Greenwood,DE
R00807,2010-06-02,7.8,62400,31200,19701,Bear,DE
R01937,2014-04-21,5.2,24160,6400,19908,Wilmington,DE
R01596,2013-05-06,9.28,36633.27,10196,19930,Bethany Beach,DE
R00982,2011-12-07,5.04,35784,8946,19930,Bethany Beach,DE
R00197,2007-07-18,5,47500,22500,19809,Wilmington,DE
DEC00615,2011-08-20,8.1,46318,8575,19958,Lewes,DE
DEC00278,2009-07-19,5.184,40380,13458.65,19947,Georgetown,DE
R01093,2011-12-07,7.74,45279,11319.75,19709,Middletown,DE
R00710,2010-05-22,5.184,46000,-1,19975,Selbyville,DE
R02225,2015-03-29,10.64,36835,10224,19707,Hockessin,DE
R02207,2015-01-30,10.08,32661,10028,19707,Hockessin,DE
DEC00293,2009-08-12,3.5,27839,9278,19966,Millsboro,DE
R00823,2010-10-01,5.6,46140,11535,19808,Wilmington,DE
R01298,2013-06-06,4.6,31695,5750,19946,Frederica,DE
R02017,2014-04-21,5,17229,6250,19709,Middletown,DE
R02197,2015-03-21,6,19271,7000,19958,Lewes,DE
R00443,2009-01-15,6,49500,24750,19971,Rehoboth,DE
R01251,2011-11-11,8.97,53990,9227.5,19707,Hockessin,DE
R02020,2015-10-22,5.5,20475,6625,19958,Lewes,DE
R01981,2014-07-31,7.42,21500,8065,19930,South Bethany,DE
DEC00603,2011-07-09,8.51,45698.7,8882.5,19973,Seaford,DE
DEC00559,2011-05-03,7.775,44591,8316.25,19943,Felton,DE
R00854,2010-06-02,5.88,42548,10637,19803,Wilmington,DE
R01889,2013-12-10,16.43,41500,12250.5,19934,Camden-Wyoming,DE
DEC00703,2012-01-21,5.13,33345,6347.5,19958,Lewes,DE
R00838,2010-06-02,6.3,45152,11288,19701,Bear,DE
R00252,2008-03-07,3.7,33300,16650,19807,Wilmington,DE
DEC00649,2011-10-30,5.928,32010,6946,19966,Millsboro,DE
NewarkR00005,2008-02-25,3.325,27431.25,13715.63,19711,Newark,DE
DEC00121,2008-08-02,3,29800,14900,19950,Greenwood,DE
R00264,2008-02-15,4,32000,15100,19971,Rehoboth Beach,DE
LewesR00029,2010-02-19,3.655,25600,8532.48,19958,Lewes,DE
R02125,2014-12-18,4.5,15525,5625,19930,Bethany Beach,DE
R01831,2013-11-04,15,48000,11750,19947,Georgetown,DE
DEC00685,2011-12-18,5.4,37530,6550,19966,Millsboro,DE
R01053,2011-09-21,8.4,44646.35,11116.09,19711,Newark,DE
DEC00396,2010-06-26,4.124,37500,10165.66,19977,Smyrna,DE
R01602,2013-03-25,4.8,28800,6000,19958,Lewes,DE
R01622,2012-12-21,6,28380,7000,19709,Middletown,DE
R01225,2011-07-20,7,39270,-1,19971,Rehoboth Beach,DE
DEC00342,2009-12-21,4.5,32400,10789.22,19962,Magnolia,DE
DEC00784,2012-05-15,5.1,23715,4545,19966,Millsboro,DE
R00753,2010-11-08,4.2,37414,18707,19720,New Castle,DE
R00101,2006-09-15,2.8,25200,12600,19968,Milton,DE
R00374,2008-06-23,4.8,40224,20112,19807,Wilmington,DE
R00151,2006-12-18,5,45000,22500,19701,Bear,DE
DEC00331,2009-11-22,6.375,49833,15000,19947,Georgetown,DE
DEC00871,2012-09-12,8.64,34171,6138,19966,Millsboro,DE
R01024,2011-12-07,1.38,12927.69,3231.92,19701,Bear,DE
R01127,2011-06-10,4.2,26902.88,6725.72,19707,Hockessin,DE
R00359,2008-07-16,5.2,59875,29937.5,19966,Millsboro,DE
DEC01048,2013-12-27,5.5,29975,2850,19966,Millsboro,DE
DEC00171,2008-12-06,5.1,41000,15000,19962,Magnolia,DE
R01509,2012-06-06,5.28,25245,6460,19805,Wilmington,DE
DEC00680,2011-11-30,7.6,49177,8200,19958,Lewes,DE
R02242,2015-03-04,6.48,22829,7360,19711,Newark,DE
DEC00746,2012-03-19,4.07,26455,5087.5,19960,Lincoln,DE
DEC00425,2010-07-27,4.5,29250,9749.02,19966,Millsboro,DE
NewarkR00032,2011-03-18,2.94,14994,4997.5,19711,Newark,DE
R01187,2012-04-09,7.82,40820,10205,19709,Middletown,DE
R00686,2010-06-02,7,62698,31349,19707,Hockessin,DE
NewarkR00048,2014-03-31,3.84,13853,4617.2,19713,Newark,DE
R01367,2012-06-06,5.12,26624,6340,19720,New Castle,DE
R00446,2009-02-11,7.56,60480,30240,19810,Wilmington,DE
R01599,2012-12-21,5.64,24000,6730,19702,Newark,DE
R00370,2008-06-17,7.2,56885,28442.5,19711,Newark,DE
Newark R00050,2014-02-28,6.63,20420.4,6806.12,19711,Newark,DE
R00782,2010-07-10,6.125,52127,-1,19702,Newark,DE
R01856,2013-12-10,7,35000,7375,19958,Lewes,DE
DoverR00005,2009-02-11,4.549,40667,15000,19901,Dover,DE
MiddletownR00020,2012-02-07,5.28,29326.71,4774.59,19709,Middletown,DE
R01022,2010-10-01,11.88,63322.47,15830.61,19707,Hockessin,DE
DEC00900,2014-07-27,5.17,4576.5,-1,19966,Millsboro,DE
R02165,2015-11-20,6.5,20250,7375,19958,Lewes,DE
R01109,2011-09-08,9.03,47478.88,11869.72,19702,Newark,DE
R00503,2009-06-12,7.524,63000,31500,19703,Claymont,DE
DEC01093,2014-10-07,5.72,29975,2894,19966,Millsboro,DE
NewarkR00016,2010-02-19,4.62,34986,15000,19711,Newark,DE
DEC01141,2014-12-18,25.2,86520,2500,19952,Harrington,DE
R00748,2010-02-23,3.68,28336,14168,19934,Wyoming,DE
DEC00063,2007-11-28,1.05,11700,5850,19968,Milton,DE
R00793,2010-06-02,4.725,37328,18664,19939,Dagsboro,DE
R01388,2012-02-23,6.48,37799.32,7360,19971,Rehoboth Beach,DE
DEC00233,2009-02-28,4,30051,15000,19966,Millsboro,DE
DEC00656,2011-11-07,4.23,27495,5287.5,19960,Lincoln,DE
R01455,2012-06-09,3.8,18620,-1,19711,Newark,DE
R00778,2011-10-26,3.5,29736,14868,19930,South Bethany,DE
R01563,2012-11-15,14.4,73982.55,11540,19711,Newark,DE
DEC00146,2008-08-16,1.4,16450,8225,19968,Milton,DE
R02099,2014-09-18,11,55000,10350,19971,Rehoboth Beach,DE
DEC00570,2011-04-19,5.18,28000,6385,19966,Millsboro,DE
R02023,2014-04-21,8.32,26590,8740,19809,Wilmington,DE
DEC00901,2014-07-27,7.28,5526,-1,19958,Lewes,DE
R00086,2006-07-01,2.8,23100,11500,19709,Middletown,DE
DEC00619,2011-09-04,4.81,24500,6012,19966,Millsboro,DE
LewesR00047,2012-02-17,8.74,46846.4,7500,19958,Lewes,DE
DEC00597,2011-07-17,11.28,58481.9,10000,19904,Dover,DE
R01139,2011-05-27,7.2,40200,10050,19973,Seaford,DE
R01941,2014-02-17,8.6,27100,8950,19958,Lewes,DE
R00688,2010-05-04,2.8,31440,-1,19711,Newark,DE
R01769,2013-09-27,7.14,21638,7855,19971,Rehoboth Beach,DE
R01930,2014-03-19,8.25,29076,8687.5,19930,Bethany Beach,DE
R01156,2011-10-17,5.17,34897.5,8724.38,19975,Selbyville,DE
R01855,2015-07-23,4,16464,5000,19805,Wilmington,DE
DEC00750,2012-03-13,5.18,33670,6385,19966,Millsboro,DE
R01255,2011-12-07,5.18,32000,6385,19711,Newark,DE
R00042,2005-05-09,2.47,27680,13840,19709,Middletown,DE
DEC00765,2012-04-11,4.07,26455,5087.5,19960,Lincoln,DE
DEC01132,2014-11-13,3.315,18850,1657.5,19958,Lewes,DE
NewarkR00047,2013-07-12,4.6,18910,6303.37,19711,Newark,DE
R00366,2008-06-17,5.2,42250,21250,19958,Lewes,DE
DEC00370,2010-02-15,5.16,38184,12727,19968,Milton,DE
DEC00376,2010-03-08,6.21,42000,13998.6,19938,Clayton,DE
R01997,2014-04-21,7.5,21160.42,8125,19958,Lewes,DE
R00416,2009-03-24,4.2,36800,18400,19701,Bear,DE
DEC00679,2011-11-30,5.28,34320,6460,19958,Lewes,DE
R00509,2009-06-12,7.8,59600,29800,19707,Hockessin,DE
R00464,2009-06-12,8,64124,31500,19711,Newark,DE
R01428,2013-06-06,6.24,31942,7180,19808,Wilmington,DE
R00552,2009-09-11,3.075,26650,18250,19808,Wilmington,DE
R01091,2011-09-19,3.78,26082,6520.5,19971,Rehoboth Beach,DE
R01088,2011-12-07,10.175,57800,14450,19701,Bear,DE
R01212,2012-01-18,2.1,17000,-1,19901,Dover,DE
DEC00407,2010-06-05,3.45,29325,9774.02,19934,Camden,DE
DEC00536,2011-03-23,21.855,118880.59,10000,19947,Georgetown,DE
R01539,2012-10-02,3.42,21645,4275,19958,Lewes,DE
R00848,2010-11-08,3.6,27000,6750,19711,Newark,DE
DEC00903,2014-07-29,11.76,7500,-1,19952,Harrington,DE
DEC01185,2015-05-22,5.5,29500,2500,19958,Lewes,DE
R01661,2013-03-25,9.18,48195,9385,19971,Rehoboth Beach,DE
R02243,2015-04-03,16.5,58960,12275,19707,Hockessin,DE
R01927,2014-03-19,5.5,17050,6625,19958,Lewes,DE
R00241,2007-09-26,6,44969,22484,19734,Townsend,DE
DEC01186,2015-05-27,6.5,21450,2500,19958,Lewes,DE
R01087,2011-05-27,3.7,23250,5812.5,19701,Bear,DE
R00715,2011-08-24,4.2,38027,19013.5,19953,Hartly,DE
R01851,2014-06-06,5.61,-1,6707.5,19968,Milton,DE
R00647,2009-08-07,2,18000,9000,19971,Rehoboth Beach,DE
R00209,2007-07-18,4.8,40560,20280,19962,Magnolia,DE
R00129,2006-11-03,4.8,39000,19500,19810,Wilmington,DE
DEC01076,2014-08-11,5.5,20816,2850,19943,Felton,DE
R01330,2011-10-19,5.016,32604,6262,19958,Lewes,DE
R01018,2011-07-28,5.52,35880,8970,19971,Rehoboth Beach,DE
R01084,2011-12-07,4.32,26500,6625,19810,Wilmington,DE
R01887,2014-08-25,5.5,29975,6625,19958,Lewes,DE
R01164,2012-08-10,16.875,87750,21937.5,19944,Fenwick Island,DE
DEC01149,2015-01-16,7.02,18750,2500,19966,Millsboro,DE
R02244,2015-10-22,8.1,28537,8575,19711,Newark,DE
R00005,2003-06-25,4.8,38302,10500,19808,Wilmington,DE
R00779,2011-01-24,5.25,44311,22155.5,19803,Wilmington,DE
R01432,2012-05-09,8.84,46026,-1,19734,Townsend,DE
R00493,2009-09-11,7.2,54000,27000,19808,Wilmington,DE
DEC00157,2008-08-23,3.584,30000,15000,19934,Camden Wyoming,DE
DEC01136,2014-12-02,5.61,29500,2500,19971,Rehoboth Beach,DE
R01697,2013-05-06,11.25,38862.5,10437.5,19709,Middletown,DE
R00455,2009-06-12,7.8,59734,29867,19707,Hockessin,DE
NewarkR00036,2011-08-17,6.84,46858,15000,19711,Newark,DE
DEC00804,2012-06-19,5.13,22315,4558.5,19966,Millsboro,DE
R00106,2006-07-21,3,30947,15473.5,19971,Rehoboth Beach,DE
DEC01073,2014-05-27,5.25,27825,2800,19966,Millsboro,DE
R01266,2011-10-14,8.64,43200,-1,19973,Seaford,DE
R02009,2014-04-21,5,21350,6250,19930,Bethany Beach,DE
R00467,2009-09-15,6,48000,24000,19709,Middletown,DE
R00021,2004-09-27,6.6,45277.39,22500,19964,Marydel,DE
R01680,2013-02-18,3.24,11250,4050,19934,Wyoming,DE
R00318,2008-04-09,7.242,61194,30597,19709,Middletown,DE
R00787,2010-07-24,1.296,15512,-1,19801,Wilmington,DE
LewesR00044,2011-09-08,3.68,18510.4,4627.6,19958,Lewes,DE
R00495,2009-06-12,3.36,26666,13333,19713,Newark,DE
R00562,2010-02-26,5.425,54250,27125,19805,Wilmington,DE
DEC00309,2009-10-06,6.88,52288,15000,19958,Lewes,DE
R00730,2010-05-25,1.575,12127.5,-1,19701,Bear,DE
R00801,2010-06-02,3.78,29295,14648,19970,Ocean View,DE
R01652,2012-12-21,7.99,40300,8492.5,19709,Middletown,DE
R00003,2003-03-06,1.2,10806,3782.23,19807,Greenville,DE
R02191,2015-03-04,10.14,36094,10049,19711,Newark,DE
R00814,2010-06-02,5.04,39556,19778,19930,Bethany Beach,DE
R00216,2007-07-26,4,32000,16000,19803,Wilmington,DE
R00590,2009-05-18,4.226,35200,17600,19808,Wilmington,DE
DEC00994,2015-10-17,5.2,18921,4300,19973,Seaford,DE
DEC01077,2014-08-21,8.25,28230,3300,19966,Millsboro,DE
R01954,2014-10-27,5.335,28612,6501.25,19968,Milton,DE
DEC01059,2014-04-10,4.08,21800,2244,19958,Lewes,DE
DEC00749,2012-03-25,3.7,17020,4625,19966,Millsboro,DE
R00587,2010-06-02,4.8,42500,21250,19711,Wilmington,DE
R01573,2012-11-15,9.4,38320,9550,19970,Ocean View,DE
R00289,2008-02-28,7.8,62400,-1,19709,Middletown,DE
R00158,2007-01-09,5,45000,22500,19702,Newark,DE
