installid,date,size,cost,subsidy,zip,city,state
R00097,2006-07-21,2.4,19539,9769.5,19802,Wilmington,DE
DEC01068,2014-07-21,7,22975,3150,19958,Lewes,DE
R01344,2012-02-23,6.48,34020,7360,19970,Ocean View,DE
R00471,2009-11-05,7.56,68040,31500,19710,Wilmington,DE
LewesR00020,2009-08-05,4.2,31290,-1,19958,Lewes,DE
R00616,2009-06-12,7.98,63441,31500,19930,Bethany Beach,DE
R02054,2014-05-23,10.8,35587,10280,19958,Lewes,DE
R00186,2007-05-02,5,45000,22500,19805,Wilmington,DE
R00578,2009-02-11,7.2,59400,29700,19966,Geothermalrgetown,DE
R01611,2013-02-18,7.92,25869,8440,19971,Rehoboth Beach,DE
DEC00777,2012-05-14,5.1,33150,4545,19966,Millsboro,DE
R01840,2013-11-04,5,17880,6250,19901,Dover,DE
R02129,2015-03-31,15.12,40584,11792,19970,Clarksville,DE
DEC00637,2011-10-03,5.04,28000,6280,19966,Millsboro,DE
R00505,2009-02-11,7.2,55228,27614,19720,New Castle,DE
DEC00644,2011-10-23,9.2,48484,9400,19971,Rehoboth Beach,DE
R00808,2010-07-19,4.796,35000,17210,19709,Middletown,DE
R00475,2008-09-23,7.56,59224,29612,19807,Greenville,DE
DEC00722,2012-02-07,3.04,17287.15,3800,19945,Frankford,DE
R02083,2015-01-30,13.75,47643,11312.5,19707,Hockessin,DE
R01687,2013-07-08,5.76,33120,6820,19958,Lewes,DE
DEC00805,2012-06-19,5.13,22828,4842,19958,Lewes,DE
DEC00327,2009-11-11,6.48,57079.53,12474.08,19960,Lincoln,DE
R00407,2008-12-15,3.6,36600,-1,19807,Wilmington,DE
DEC00281,2009-07-21,5.04,39280,13092,19947,Georgetown,DE
R01871,2014-05-23,9.36,28000,9520,19951,Harbeson,DE
R01057,2011-05-27,5.52,35880,8970,19806,Wilmington,DE
LewesR00003,2009-02-11,5.112,41000,15000,19958,Lewes,DE
DEC00721,2012-02-07,4.7,28400,5875,19947,Georgetown,DE
R01916,2013-12-10,2.29,9079.16,2868.75,19970,Ocean View,DE
R00528,2009-06-12,2.8,23100,11500,19804,Wilmington,DE
R01253,2011-09-08,13.7,78088.69,11435,19709,Middletown,DE
R02063,2014-10-27,5.5,29975,6625,19966,Millsboro,DE
R02060,2014-08-25,6.6,22668,7450,19970,Ocean View,DE
R00260,2008-08-15,1.8,17600,8800,19810,Wilmington,DE
DEC00474,2010-12-15,9.66,51547.34,15000,19939,Dagsboro,DE
R01522,2012-09-16,3.36,15259,526.5,19810,Wilmington,DE
MiddletownR00019,2011-12-02,4.5,28000,9332.4,19709,Middletown,DE
R01688,2013-02-18,5.76,31680,6820,19958,Lewes,DE
R00771,2010-02-26,3.78,29128,14564,19734,Townsend,DE
R01557,2012-10-02,7.2,24480,7900,19701,Bear,DE
DEC00104,2008-05-04,8.14,52560,15000,19958,Lewes,DE
R00414,2010-06-02,4.2,40567,20283.5,19971,Rehoboth Beach,DE
R00519,2009-09-11,1.75,20965,9800,19713,Newark,DE
R00767,2011-03-04,5.25,46700,23350,19711,Bear,DE
R01377,2012-04-09,5.76,28800,6820,19801,Wilmington,DE
R00239,2008-06-17,5.2,45150,22575,19970,Ocean View,DE
R00078,2006-06-08,5.25,51532,22500,19944,Fenwick Island,DE
R02188,2015-05-29,6.36,22544,7270,19947,Georgetown,DE
R00242,2007-10-31,1.8,19337,9668.5,19709,Middletown,DE
R00662,2010-10-20,3.8,27500,13750,19968,Milton,DE
R00766,2010-06-02,7.524,63000,31500,19702,Newark,DE
R02138,2014-10-27,9.54,31000,9655,19709,Middletown,DE
R02021,2014-05-23,3.85,10972.5,4812.5,19702,Newark,DE
R02108,2014-10-27,6,19500,7000,19971,Rehoboth Beach,DE
R00776,2011-10-01,4.73,41254,20877,19808,Wilmington,DE
R00555,2009-08-07,7.8,66300,15750,19707,Hockessin,DE
DEC00630,2011-10-01,4.05,26325,5062.5,19970,Ocean View,DE
R01732,2013-05-06,6.11,23434.5,7082.5,19971,Rehoboth Beach,DE
DEC01092,2014-10-07,5.61,29500,2872,19966,Millsboro,DE
R01569,2013-02-18,4.7,27783,5875,19958,Lewes,DE
DEC01052,2014-02-26,5.25,28435,2800,19958,Lewes,DE
R00853,2010-12-15,6.3,47250,11812.5,19963,Milford,DE
DEC01190,2015-06-24,8.32,27640,2500,19953,Hartly,DE
R00777,2011-03-04,4.9,44460,22230,19946,Frederica,DE
R00693,2010-06-02,7.98,63840,31500,19977,Smyrna,DE
R00731,2010-05-25,1.575,12127.5,-1,19701,Bear,DE
R01097,2011-12-07,7.74,46440,11610,19946,Frederica,DE
R00817,2010-06-02,5.68,53960,26980,19966,Millsboro,DE
R00596,2009-06-12,4.2,35100,17550,19971,Rehoboth Beach,DE
R01957,2014-07-31,4.7,14500,5875,19734,Townsend,DE
R01200,2011-12-07,4.752,29500,7375,19734,Townsend,DE
R02286,2015-05-29,7.5,26000,8125,19701,Bear,DE
MiddletownR00003,2009-07-22,4,32000,15000,19709,Middletown,DE
R01561,2012-10-02,6.96,25750,7720,19709,Middletown,DE
R02202,2015-03-22,3.12,12966,3900,19701,Bear,DE
R01929,2014-03-19,7,21700,7750,19958,Lewes,DE
R02208,2015-03-27,6.48,22829,-1,19709,Middletown,DE
R01709,2013-06-06,4.8,6560,6000,19711,Newark,DE
DEC00211,2009-01-10,3.78,30000,15000,19958,Lewes,DE
DEC00977,2015-01-23,6.48,36750,4620,19968,Milton,DE
DEC00595,2011-07-04,9.225,47047,9418.75,19950,Greenwood,DE
Newark R00049,2013-12-04,12.25,37375,12457.09,19711,Newark,DE
LewesR00016,2010-09-17,3.85,30108,15000,19958,Lewes,DE
R00747,2010-01-27,7.2,55440,27720,19702,Newark,DE
R01639,2013-02-18,5.2,28216,6400,19963,Milton,DE
R00811,2011-12-07,2.625,23250,11625,19803,Wilmington,DE
R01489,2012-08-10,5.17,19549,6378,19734,Townsend,DE
R00831,2010-06-02,3.78,29295,7323.75,19930,South Bethany,DE
R01980,2014-04-21,10.53,30537,10185.5,19734,Townsend,DE
R00629,2009-07-07,4,32000,-1,19709,Middletown,DE
